pair,subject,window_ms,fold,accuracy,val_accuracy,best_epoch,n_test
EPS/SPS,16,800,1,56.25,68.75,3,16
EPS/SPS,16,800,2,43.75,68.75,1,16
EPS/SPS,16,800,3,68.75,62.5,4,16
EPS/SPS,16,800,4,62.5,43.75,1,16
EPS/SPS,16,800,5,37.5,62.5,10,16
EPS/SPS,16,1500,1,56.25,75.0,31,16
EPS/SPS,16,1500,2,43.75,50.0,3,16
EPS/SPS,16,1500,3,62.5,68.75,7,16
EPS/SPS,16,1500,4,43.75,62.5,1,16
EPS/SPS,16,1500,5,43.75,68.75,13,16
EPS/SPS,16,3000,1,56.25,62.5,10,16
EPS/SPS,16,3000,2,50.0,68.75,2,16
EPS/SPS,16,3000,3,62.5,81.25,1,16
EPS/SPS,16,3000,4,62.5,56.25,12,16
EPS/SPS,16,3000,5,43.75,62.5,11,16
EPS/SPS,16,4000,1,56.25,56.25,2,16
EPS/SPS,16,4000,2,56.25,62.5,2,16
EPS/SPS,16,4000,3,31.25,75.0,4,16
EPS/SPS,16,4000,4,50.0,50.0,1,16
EPS/SPS,16,4000,5,43.75,75.0,12,16
EPS/SPS,17,800,1,62.5,62.5,5,16
EPS/SPS,17,800,2,62.5,62.5,7,16
EPS/SPS,17,800,3,68.75,62.5,5,16
EPS/SPS,17,800,4,43.75,75.0,5,16
EPS/SPS,17,800,5,50.0,62.5,4,16
EPS/SPS,17,1500,1,87.5,87.5,4,16
EPS/SPS,17,1500,2,93.75,81.25,4,16
EPS/SPS,17,1500,3,68.75,87.5,3,16
EPS/SPS,17,1500,4,68.75,75.0,4,16
EPS/SPS,17,1500,5,43.75,75.0,4,16
EPS/SPS,17,3000,1,75.0,68.75,1,16
EPS/SPS,17,3000,2,87.5,81.25,3,16
EPS/SPS,17,3000,3,62.5,87.5,6,16
EPS/SPS,17,3000,4,75.0,68.75,2,16
EPS/SPS,17,3000,5,56.25,81.25,1,16
EPS/SPS,17,4000,1,75.0,81.25,13,16
EPS/SPS,17,4000,2,87.5,75.0,3,16
EPS/SPS,17,4000,3,68.75,75.0,5,16
EPS/SPS,17,4000,4,81.25,56.25,1,16
EPS/SPS,17,4000,5,43.75,50.0,3,16
EPS/SPS,18,800,1,62.5,81.25,16,16
EPS/SPS,18,800,2,62.5,62.5,7,16
EPS/SPS,18,800,3,75.0,68.75,1,16
EPS/SPS,18,800,4,56.25,75.0,6,16
EPS/SPS,18,800,5,50.0,68.75,7,16
EPS/SPS,18,1500,1,75.0,87.5,16,16
EPS/SPS,18,1500,2,75.0,81.25,1,16
EPS/SPS,18,1500,3,62.5,81.25,9,16
EPS/SPS,18,1500,4,93.75,87.5,3,16
EPS/SPS,18,1500,5,68.75,100.0,33,16
EPS/SPS,18,3000,1,81.25,87.5,10,16
EPS/SPS,18,3000,2,68.75,81.25,3,16
EPS/SPS,18,3000,3,87.5,93.75,1,16
EPS/SPS,18,3000,4,87.5,87.5,5,16
EPS/SPS,18,3000,5,75.0,100.0,14,16
EPS/SPS,18,4000,1,75.0,100.0,11,16
EPS/SPS,18,4000,2,75.0,87.5,12,16
EPS/SPS,18,4000,3,93.75,93.75,23,16
EPS/SPS,18,4000,4,100.0,87.5,2,16
EPS/SPS,18,4000,5,62.5,93.75,29,16
