pair,mode,subject,acc,kappa,f1,sens,spec,pred1,p_chance,n,proximity,joints
HOC/EFE,cwt,11,51.24999999999999,0.02499999999999991,0.5105882352941176,57.49999999999999,45.0,56.25,0.4555360606130464,80,adjacent,hand-elbow
HOC/EFE,cwt,12,50.0,0.0,0.4996873045653534,52.5,47.5,52.5,0.5444639393869536,80,adjacent,hand-elbow
HOC/EFE,cwt,13,48.75,-0.025000000000000022,0.48677828195900485,52.5,45.0,53.75,0.6312228455078387,80,adjacent,hand-elbow
HOC/EFE,cwt,14,61.25000000000001,0.2250000000000001,0.6119543107494915,57.49999999999999,65.0,46.25,0.028332213172560572,80,adjacent,hand-elbow
HOC/EFE,cwt,15,53.75,0.07499999999999996,0.5339316643048339,45.0,62.5,41.25,0.28821531309419657,80,adjacent,hand-elbow
HOC/EFE,cwt,16,60.0,0.19999999999999996,0.5977372721558768,52.5,67.5,42.5,0.04645594111027311,80,adjacent,hand-elbow
HOC/EFE,cwt,17,61.25000000000001,0.2250000000000001,0.6119543107494915,65.0,57.49999999999999,53.75,0.028332213172560572,80,adjacent,hand-elbow
HOC/EFE,cwt,18,67.5,0.3500000000000001,0.6741854636591479,72.5,62.5,55.00000000000001,0.001162270644044352,80,adjacent,hand-elbow
HOC/EPS,cwt,1,57.77777777777777,0.15555555555555545,0.5775691699604744,55.55555555555556,60.0,47.77777777777778,0.08512119752303683,90,adjacent,hand-elbow
HOC/EPS,cwt,2,40.0,-0.19999999999999996,0.39849624060150374,45.0,35.0,55.00000000000001,0.9716677868274395,80,adjacent,hand-elbow
HOC/EPS,cwt,3,52.5,0.050000000000000044,0.5247029393370857,55.00000000000001,50.0,52.5,0.3687771544921613,80,adjacent,hand-elbow
HOC/EPS,cwt,4,70.0,0.3999999999999999,0.699812382739212,67.5,72.5,47.5,0.0002257586359574054,80,adjacent,hand-elbow
HOC/EPS,cwt,5,66.25,0.32499999999999996,0.6624472573839661,67.5,65.0,51.24999999999999,0.0024340770747797117,80,adjacent,hand-elbow
HOC/EPS,cwt,6,57.49999999999999,0.1499999999999999,0.575,57.49999999999999,57.49999999999999,50.0,0.10925901973935187,80,adjacent,hand-elbow
HOC/EPS,cwt,7,51.24999999999999,0.02499999999999991,0.5105882352941176,57.49999999999999,45.0,56.25,0.4555360606130464,80,adjacent,hand-elbow
HOC/EPS,cwt,8,65.0,0.30000000000000004,0.6480201131363922,72.5,57.49999999999999,57.49999999999999,0.004841424961528786,80,adjacent,hand-elbow
HOC/EPS,cwt,9,55.00000000000001,0.10000000000000009,0.549718574108818,52.5,57.49999999999999,47.5,0.21702112767273937,80,adjacent,hand-elbow
HOC/EPS,cwt,10,61.25000000000001,0.2250000000000001,0.6124394436630723,62.5,60.0,51.24999999999999,0.028332213172560572,80,adjacent,hand-elbow
HOC/EPS,cwt,11,52.5,0.050000000000000044,0.5238095238095238,57.49999999999999,47.5,55.00000000000001,0.3687771544921613,80,adjacent,hand-elbow
HOC/EPS,cwt,12,48.75,-0.025000000000000022,0.4874199093608376,47.5,50.0,48.75,0.6312228455078387,80,adjacent,hand-elbow
HOC/EPS,cwt,13,41.25,-0.17500000000000004,0.4124081887794968,42.5,40.0,51.24999999999999,0.9535440588897269,80,adjacent,hand-elbow
HOC/EPS,cwt,14,53.75,0.07499999999999996,0.5356862745098039,47.5,60.0,43.75,0.28821531309419657,80,adjacent,hand-elbow
HOC/EPS,cwt,15,67.5,0.3500000000000001,0.6741854636591479,72.5,62.5,55.00000000000001,0.001162270644044352,80,adjacent,hand-elbow
HOC/EPS,cwt,16,60.0,0.19999999999999996,0.5907928388746804,45.0,75.0,35.0,0.04645594111027311,80,adjacent,hand-elbow
HOC/EPS,cwt,17,60.0,0.19999999999999996,0.5989974937343359,55.00000000000001,65.0,45.0,0.04645594111027311,80,adjacent,hand-elbow
HOC/EPS,cwt,18,57.49999999999999,0.1499999999999999,0.5615731785944552,40.0,75.0,32.5,0.10925901973935187,80,adjacent,hand-elbow
HOC/SAA,cwt,1,71.11111111111111,0.4222222222222223,0.7105393369619001,66.66666666666666,75.55555555555556,45.55555555555556,3.828536465524171e-05,90,distant,hand-shoulder
HOC/SAA,cwt,2,50.0,0.0,0.4996873045653534,47.5,52.5,47.5,0.5444639393869536,80,distant,hand-shoulder
HOC/SAA,cwt,3,85.0,0.7,0.849906191369606,82.5,87.5,47.5,6.008243175410135e-11,80,distant,hand-shoulder
HOC/SAA,cwt,4,82.5,0.6499999999999999,0.825,82.5,82.5,50.0,1.5682713450733752e-09,80,distant,hand-shoulder
HOC/SAA,cwt,5,66.25,0.32499999999999996,0.6559961777353083,80.0,52.5,63.74999999999999,0.0024340770747797117,80,distant,hand-shoulder
HOC/SAA,cwt,6,68.75,0.375,0.6874511642444132,70.0,67.5,51.24999999999999,0.0005263674286766723,80,distant,hand-shoulder
HOC/SAA,cwt,7,67.5,0.3500000000000001,0.6747967479674797,70.0,65.0,52.5,0.001162270644044352,80,distant,hand-shoulder
HOC/SAA,cwt,8,43.75,-0.125,0.43670787044281023,47.5,40.0,53.75,0.8907409802606481,80,distant,hand-shoulder
HOC/SAA,cwt,9,61.25000000000001,0.2250000000000001,0.6124394436630723,60.0,62.5,48.75,0.028332213172560572,80,distant,hand-shoulder
HOC/SAA,cwt,10,70.0,0.3999999999999999,0.699812382739212,72.5,67.5,52.5,0.0002257586359574054,80,distant,hand-shoulder
HOC/SAA,cwt,11,55.00000000000001,0.10000000000000009,0.549718574108818,57.49999999999999,52.5,52.5,0.21702112767273937,80,distant,hand-shoulder
HOC/SAA,cwt,12,46.25,-0.07499999999999996,0.46241600250039067,47.5,45.0,51.24999999999999,0.7829788723272606,80,distant,hand-shoulder
HOC/SAA,cwt,13,63.74999999999999,0.2749999999999999,0.6374433505235193,65.0,62.5,51.24999999999999,0.00915804875845816,80,distant,hand-shoulder
HOC/SAA,cwt,14,63.74999999999999,0.2749999999999999,0.6369895165075887,60.0,67.5,46.25,0.00915804875845816,80,distant,hand-shoulder
HOC/SAA,cwt,15,52.5,0.050000000000000044,0.5202020202020202,62.5,42.5,60.0,0.3687771544921613,80,distant,hand-shoulder
HOC/SAA,cwt,16,56.25,0.125,0.5607843137254902,50.0,62.5,43.75,0.15715328993196853,80,distant,hand-shoulder
HOC/SAA,cwt,17,75.0,0.5,0.7498436522826767,72.5,77.5,47.5,4.290279933524806e-06,80,distant,hand-shoulder
HOC/SAA,cwt,18,86.25,0.7250000000000001,0.8623063683304647,90.0,82.5,53.75,1.0247576593587948e-11,80,distant,hand-shoulder
HOC/SFE,cwt,1,71.11111111111111,0.4222222222222223,0.7109683794466404,68.88888888888889,73.33333333333333,47.77777777777778,3.828536465524171e-05,90,distant,hand-shoulder
HOC/SFE,cwt,2,53.75,0.07499999999999996,0.5374277230817315,52.5,55.00000000000001,48.75,0.28821531309419657,80,distant,hand-shoulder
HOC/SFE,cwt,3,76.25,0.5249999999999999,0.7621655452980755,72.5,80.0,46.25,1.3659349614411326e-06,80,distant,hand-shoulder
HOC/SFE,cwt,4,83.75,0.675,0.8374746054070948,82.5,85.0,48.75,3.207570587475561e-10,80,distant,hand-shoulder
HOC/SFE,cwt,5,77.77777777777779,0.5546731826511913,0.7761056511056511,85.36585365853658,70.0,58.0246913580247,2.602201782365707e-07,81,distant,hand-shoulder
HOC/SFE,cwt,6,67.5,0.3500000000000001,0.6717171717171717,57.49999999999999,77.5,40.0,0.001162270644044352,80,distant,hand-shoulder
HOC/SFE,cwt,7,58.75,0.17500000000000004,0.5869191049913942,62.5,55.00000000000001,53.75,0.07281772720149135,80,distant,hand-shoulder
HOC/SFE,cwt,8,43.75,-0.125,0.43529411764705883,50.0,37.5,56.25,0.8907409802606481,80,distant,hand-shoulder
HOC/SFE,cwt,9,65.0,0.30000000000000004,0.6497811131957474,67.5,62.5,52.5,0.004841424961528786,80,distant,hand-shoulder
HOC/SFE,cwt,10,73.75,0.4750000000000001,0.73547472838923,65.0,82.5,41.25,1.2645551282335301e-05,80,distant,hand-shoulder
HOC/SFE,cwt,11,53.75,0.07499999999999996,0.5374277230817315,55.00000000000001,52.5,51.24999999999999,0.28821531309419657,80,distant,hand-shoulder
HOC/SFE,cwt,12,45.0,-0.09999999999999998,0.44965603502188867,42.5,47.5,47.5,0.8428467100680315,80,distant,hand-shoulder
HOC/SFE,cwt,13,70.0,0.3999999999999999,0.6983029541169076,62.5,77.5,42.5,0.0002257586359574054,80,distant,hand-shoulder
HOC/SFE,cwt,14,68.75,0.375,0.6870599280237835,65.0,72.5,46.25,0.0005263674286766723,80,distant,hand-shoulder
HOC/SFE,cwt,15,45.0,-0.09999999999999998,0.44862155388471175,50.0,40.0,55.00000000000001,0.8428467100680315,80,distant,hand-shoulder
HOC/SFE,cwt,16,56.25,0.125,0.5624316299421784,55.00000000000001,57.49999999999999,48.75,0.15715328993196853,80,distant,hand-shoulder
HOC/SFE,cwt,17,78.75,0.575,0.7874667916862009,80.0,77.5,51.24999999999999,1.1330702522337731e-07,80,distant,hand-shoulder
HOC/SFE,cwt,18,87.5,0.75,0.8749218261413383,85.0,90.0,47.5,1.5806452613247474e-12,80,distant,hand-shoulder
HOC/SPS,cwt,1,74.44444444444444,0.48888888888888893,0.7441601779755284,71.11111111111111,77.77777777777779,46.666666666666664,1.8975245890839e-06,90,distant,hand-shoulder
HOC/SPS,cwt,2,48.75,-0.025000000000000022,0.48677828195900485,52.5,45.0,53.75,0.6312228455078387,80,distant,hand-shoulder
HOC/SPS,cwt,3,78.75,0.575,0.7872007510561727,75.0,82.5,46.25,1.1330702522337731e-07,80,distant,hand-shoulder
HOC/SPS,cwt,4,88.75,0.7749999999999999,0.887341574088562,92.5,85.0,53.75,2.1869890911195873e-13,80,distant,hand-shoulder
HOC/SPS,cwt,5,65.0,0.30000000000000004,0.6497811131957474,67.5,62.5,52.5,0.004841424961528786,80,distant,hand-shoulder
HOC/SPS,cwt,6,67.5,0.3500000000000001,0.6741854636591479,62.5,72.5,45.0,0.001162270644044352,80,distant,hand-shoulder
HOC/SPS,cwt,7,73.75,0.4750000000000001,0.7371303395399781,70.0,77.5,46.25,1.2645551282335301e-05,80,distant,hand-shoulder
HOC/SPS,cwt,8,53.75,0.07499999999999996,0.5285873546743112,67.5,40.0,63.74999999999999,0.28821531309419657,80,distant,hand-shoulder
HOC/SPS,cwt,9,71.25,0.42500000000000004,0.7124550711048601,72.5,70.0,51.24999999999999,9.155828206487555e-05,80,distant,hand-shoulder
HOC/SPS,cwt,10,85.0,0.7,0.849624060150376,80.0,90.0,45.0,6.008243175410135e-11,80,distant,hand-shoulder
HOC/SPS,cwt,11,58.75,0.17500000000000004,0.5869191049913942,62.5,55.00000000000001,53.75,0.07281772720149135,80,distant,hand-shoulder
HOC/SPS,cwt,12,55.00000000000001,0.10000000000000009,0.55,55.00000000000001,55.00000000000001,50.0,0.21702112767273937,80,distant,hand-shoulder
HOC/SPS,cwt,13,60.0,0.19999999999999996,0.5997498436522827,57.49999999999999,62.5,47.5,0.04645594111027311,80,distant,hand-shoulder
HOC/SPS,cwt,14,70.0,0.3999999999999999,0.699812382739212,67.5,72.5,47.5,0.0002257586359574054,80,distant,hand-shoulder
HOC/SPS,cwt,15,40.0,-0.19999999999999996,0.399624765478424,42.5,37.5,52.5,0.9716677868274395,80,distant,hand-shoulder
HOC/SPS,cwt,16,62.5,0.25,0.6228786926461345,55.00000000000001,70.0,42.5,0.016496309213238095,80,distant,hand-shoulder
HOC/SPS,cwt,17,78.75,0.575,0.7872007510561727,75.0,82.5,46.25,1.1330702522337731e-07,80,distant,hand-shoulder
HOC/SPS,cwt,18,77.5,0.55,0.7744360902255639,72.5,82.5,45.0,4.0713333124976437e-07,80,distant,hand-shoulder
HOC/WAA,cwt,1,53.333333333333336,0.06666666666666665,0.533102766798419,51.11111111111111,55.55555555555556,47.77777777777778,0.29920585911675956,90,adjacent,hand-wrist
HOC/WAA,cwt,2,46.25,-0.07499999999999996,0.4617430762009075,50.0,42.5,53.75,0.7829788723272606,80,adjacent,hand-wrist
HOC/WAA,cwt,3,47.5,-0.050000000000000044,0.474671669793621,50.0,45.0,52.5,0.7117846869058034,80,adjacent,hand-wrist
HOC/WAA,cwt,4,57.49999999999999,0.1499999999999999,0.5739348370927319,62.5,52.5,55.00000000000001,0.10925901973935187,80,adjacent,hand-wrist
HOC/WAA,cwt,5,62.5,0.25,0.6228786926461345,70.0,55.00000000000001,57.49999999999999,0.016496309213238095,80,adjacent,hand-wrist
HOC/WAA,cwt,6,67.5,0.3500000000000001,0.6747967479674797,65.0,70.0,47.5,0.001162270644044352,80,adjacent,hand-wrist
HOC/WAA,cwt,7,60.0,0.19999999999999996,0.6,60.0,60.0,50.0,0.04645594111027311,80,adjacent,hand-wrist
HOC/WAA,cwt,8,40.0,-0.19999999999999996,0.3904761904761905,52.5,27.500000000000004,62.5,0.9716677868274395,80,adjacent,hand-wrist
HOC/WAA,cwt,9,48.75,-0.025000000000000022,0.48549019607843136,55.00000000000001,42.5,56.25,0.6312228455078387,80,adjacent,hand-wrist
HOC/WAA,cwt,10,61.25000000000001,0.2250000000000001,0.6119543107494915,57.49999999999999,65.0,46.25,0.028332213172560572,80,adjacent,hand-wrist
HOC/WAA,cwt,11,58.75,0.17500000000000004,0.5869191049913942,55.00000000000001,62.5,46.25,0.07281772720149135,80,adjacent,hand-wrist
HOC/WAA,cwt,12,60.0,0.19999999999999996,0.6,60.0,60.0,50.0,0.04645594111027311,80,adjacent,hand-wrist
HOC/WAA,cwt,13,56.25,0.125,0.5618838992332968,52.5,60.0,46.25,0.15715328993196853,80,adjacent,hand-wrist
HOC/WAA,cwt,14,65.0,0.30000000000000004,0.6491228070175439,60.0,70.0,45.0,0.004841424961528786,80,adjacent,hand-wrist
HOC/WAA,cwt,15,52.5,0.050000000000000044,0.5247029393370857,50.0,55.00000000000001,47.5,0.3687771544921613,80,adjacent,hand-wrist
HOC/WAA,cwt,16,71.25,0.42500000000000004,0.7088146858680171,60.0,82.5,38.75,9.155828206487555e-05,80,adjacent,hand-wrist
HOC/WAA,cwt,17,47.5,-0.050000000000000044,0.474671669793621,45.0,50.0,47.5,0.7117846869058034,80,adjacent,hand-wrist
HOC/WAA,cwt,18,66.25,0.32499999999999996,0.6611764705882353,60.0,72.5,43.75,0.0024340770747797117,80,adjacent,hand-wrist
HOC/WFE,cwt,1,62.22222222222222,0.24444444444444446,0.6222222222222222,62.22222222222222,62.22222222222222,50.0,0.013150832565561134,90,adjacent,hand-wrist
HOC/WFE,cwt,2,45.0,-0.09999999999999998,0.44688874921433064,52.5,37.5,57.49999999999999,0.8428467100680315,80,adjacent,hand-wrist
HOC/WFE,cwt,3,60.0,0.19999999999999996,0.5997498436522827,62.5,57.49999999999999,52.5,0.04645594111027311,80,adjacent,hand-wrist
HOC/WFE,cwt,4,63.74999999999999,0.2749999999999999,0.634703196347032,55.00000000000001,72.5,41.25,0.00915804875845816,80,adjacent,hand-wrist
HOC/WFE,cwt,5,47.5,-0.050000000000000044,0.4736842105263158,52.5,42.5,55.00000000000001,0.7117846869058034,80,adjacent,hand-wrist
HOC/WFE,cwt,6,53.75,0.07499999999999996,0.5356862745098039,47.5,60.0,43.75,0.28821531309419657,80,adjacent,hand-wrist
HOC/WFE,cwt,7,42.5,-0.15000000000000002,0.42464040025015637,40.0,45.0,47.5,0.9271822727985086,80,adjacent,hand-wrist
HOC/WFE,cwt,8,56.25,0.125,0.550633927138501,72.5,40.0,66.25,0.15715328993196853,80,adjacent,hand-wrist
HOC/WFE,cwt,9,60.0,0.19999999999999996,0.6,60.0,60.0,50.0,0.04645594111027311,80,adjacent,hand-wrist
HOC/WFE,cwt,10,53.75,0.07499999999999996,0.5374277230817315,52.5,55.00000000000001,48.75,0.28821531309419657,80,adjacent,hand-wrist
HOC/WFE,cwt,11,46.25,-0.07499999999999996,0.4617430762009075,50.0,42.5,53.75,0.7829788723272606,80,adjacent,hand-wrist
HOC/WFE,cwt,12,53.75,0.07499999999999996,0.5368486934751995,57.49999999999999,50.0,53.75,0.28821531309419657,80,adjacent,hand-wrist
HOC/WFE,cwt,13,40.0,-0.19999999999999996,0.39849624060150374,35.0,45.0,45.0,0.9716677868274395,80,adjacent,hand-wrist
HOC/WFE,cwt,14,43.75,-0.125,0.43316013226263583,35.0,52.5,41.25,0.8907409802606481,80,adjacent,hand-wrist
HOC/WFE,cwt,15,52.5,0.050000000000000044,0.5247029393370857,50.0,55.00000000000001,47.5,0.3687771544921613,80,adjacent,hand-wrist
HOC/WFE,cwt,16,52.5,0.050000000000000044,0.5140664961636829,37.5,67.5,35.0,0.3687771544921613,80,adjacent,hand-wrist
HOC/WFE,cwt,17,57.49999999999999,0.1499999999999999,0.5739348370927319,52.5,62.5,45.0,0.10925901973935187,80,adjacent,hand-wrist
HOC/WFE,cwt,18,57.49999999999999,0.1499999999999999,0.5747342088805503,55.00000000000001,60.0,47.5,0.10925901973935187,80,adjacent,hand-wrist
SAA/SFE,cwt,1,48.888888888888886,-0.022222222222222254,0.48863636363636365,46.666666666666664,51.11111111111111,47.77777777777778,0.6239833992007024,90,same,shoulder-shoulder
SAA/SFE,cwt,2,33.75,-0.32499999999999996,0.32900775439151764,22.5,45.0,38.75,0.9988377293559556,80,same,shoulder-shoulder
SAA/SFE,cwt,3,56.25,0.125,0.5624316299421784,57.49999999999999,55.00000000000001,51.24999999999999,0.15715328993196853,80,same,shoulder-shoulder
SAA/SFE,cwt,4,48.75,-0.025000000000000022,0.48354589828373484,40.0,57.49999999999999,41.25,0.6312228455078387,80,same,shoulder-shoulder
SAA/SFE,cwt,5,56.79012345679012,0.13329257107918066,0.5612134344528711,68.29268292682927,45.0,61.72839506172839,0.13320615483566015,81,same,shoulder-shoulder
SAA/SFE,cwt,6,61.25000000000001,0.2250000000000001,0.6109803921568627,67.5,55.00000000000001,56.25,0.028332213172560572,80,same,shoulder-shoulder
SAA/SFE,cwt,7,42.5,-0.15000000000000002,0.4235588972431078,37.5,47.5,45.0,0.9271822727985086,80,same,shoulder-shoulder
SAA/SFE,cwt,8,47.5,-0.050000000000000044,0.47203016970458833,55.00000000000001,40.0,57.49999999999999,0.7117846869058034,80,same,shoulder-shoulder
SAA/SFE,cwt,9,53.75,0.07499999999999996,0.5356862745098039,47.5,60.0,43.75,0.28821531309419657,80,same,shoulder-shoulder
SAA/SFE,cwt,10,55.00000000000001,0.10000000000000009,0.549718574108818,52.5,57.49999999999999,47.5,0.21702112767273937,80,same,shoulder-shoulder
SAA/SFE,cwt,11,46.25,-0.07499999999999996,0.46039215686274515,52.5,40.0,56.25,0.7829788723272606,80,same,shoulder-shoulder
SAA/SFE,cwt,12,52.5,0.050000000000000044,0.5238095238095238,47.5,57.49999999999999,45.0,0.3687771544921613,80,same,shoulder-shoulder
SAA/SFE,cwt,13,51.24999999999999,0.02499999999999991,0.5124238162212846,52.5,50.0,51.24999999999999,0.4555360606130464,80,same,shoulder-shoulder
SAA/SFE,cwt,14,43.75,-0.125,0.43316013226263583,35.0,52.5,41.25,0.8907409802606481,80,same,shoulder-shoulder
SAA/SFE,cwt,15,51.24999999999999,0.02499999999999991,0.5118134877171022,55.00000000000001,47.5,53.75,0.4555360606130464,80,same,shoulder-shoulder
SAA/SFE,cwt,16,58.75,0.17500000000000004,0.5874355368026254,60.0,57.49999999999999,51.24999999999999,0.07281772720149135,80,same,shoulder-shoulder
SAA/SFE,cwt,17,45.0,-0.09999999999999998,0.44965603502188867,47.5,42.5,52.5,0.8428467100680315,80,same,shoulder-shoulder
SAA/SFE,cwt,18,67.5,0.3500000000000001,0.6747967479674797,70.0,65.0,52.5,0.001162270644044352,80,same,shoulder-shoulder
SPS/SAA,cwt,1,45.55555555555556,-0.0888888888888889,0.4549499443826474,42.22222222222222,48.888888888888886,46.666666666666664,0.828583440289606,90,same,shoulder-shoulder
SPS/SAA,cwt,2,40.0,-0.19999999999999996,0.39849624060150374,45.0,35.0,55.00000000000001,0.9716677868274395,80,same,shoulder-shoulder
SPS/SAA,cwt,3,62.5,0.25,0.6247654784240151,60.0,65.0,47.5,0.016496309213238095,80,same,shoulder-shoulder
SPS/SAA,cwt,4,75.0,0.5,0.7498436522826767,72.5,77.5,47.5,4.290279933524806e-06,80,same,shoulder-shoulder
SPS/SAA,cwt,5,58.75,0.17500000000000004,0.5858823529411765,65.0,52.5,56.25,0.07281772720149135,80,same,shoulder-shoulder
SPS/SAA,cwt,6,57.49999999999999,0.1499999999999999,0.5747342088805503,55.00000000000001,60.0,47.5,0.10925901973935187,80,same,shoulder-shoulder
SPS/SAA,cwt,7,58.75,0.17500000000000004,0.5843174303259329,50.0,67.5,41.25,0.07281772720149135,80,same,shoulder-shoulder
SPS/SAA,cwt,8,40.0,-0.19999999999999996,0.39660590823381525,47.5,32.5,57.49999999999999,0.9716677868274395,80,same,shoulder-shoulder
SPS/SAA,cwt,9,45.0,-0.09999999999999998,0.44965603502188867,42.5,47.5,47.5,0.8428467100680315,80,same,shoulder-shoulder
SPS/SAA,cwt,10,67.5,0.3500000000000001,0.6741854636591479,62.5,72.5,45.0,0.001162270644044352,80,same,shoulder-shoulder
SPS/SAA,cwt,11,53.75,0.07499999999999996,0.5339316643048339,45.0,62.5,41.25,0.28821531309419657,80,same,shoulder-shoulder
SPS/SAA,cwt,12,47.5,-0.050000000000000044,0.475,47.5,47.5,50.0,0.7117846869058034,80,same,shoulder-shoulder
SPS/SAA,cwt,13,48.75,-0.025000000000000022,0.4874199093608376,50.0,47.5,51.24999999999999,0.6312228455078387,80,same,shoulder-shoulder
SPS/SAA,cwt,14,52.5,0.050000000000000044,0.5247029393370857,55.00000000000001,50.0,52.5,0.3687771544921613,80,same,shoulder-shoulder
SPS/SAA,cwt,15,40.0,-0.19999999999999996,0.3939393939393939,50.0,30.0,60.0,0.9716677868274395,80,same,shoulder-shoulder
SPS/SAA,cwt,16,47.5,-0.050000000000000044,0.474671669793621,50.0,45.0,52.5,0.7117846869058034,80,same,shoulder-shoulder
SPS/SAA,cwt,17,48.75,-0.025000000000000022,0.48354589828373484,57.49999999999999,40.0,58.75,0.6312228455078387,80,same,shoulder-shoulder
SPS/SAA,cwt,18,52.5,0.050000000000000044,0.5247029393370857,55.00000000000001,50.0,52.5,0.3687771544921613,80,same,shoulder-shoulder
SPS/SFE,cwt,1,51.11111111111111,0.022222222222222143,0.5108695652173914,53.333333333333336,48.888888888888886,52.22222222222223,0.4580644385056452,90,same,shoulder-shoulder
SPS/SFE,cwt,2,40.0,-0.19999999999999996,0.4,40.0,40.0,50.0,0.9716677868274395,80,same,shoulder-shoulder
SPS/SFE,cwt,3,58.75,0.17500000000000004,0.5874355368026254,57.49999999999999,60.0,48.75,0.07281772720149135,80,same,shoulder-shoulder
SPS/SFE,cwt,4,72.5,0.44999999999999996,0.7248280175109443,70.0,75.0,47.5,3.505286989959981e-05,80,same,shoulder-shoulder
SPS/SFE,cwt,5,65.4320987654321,0.30853658536585366,0.6542682926829269,65.85365853658537,65.0,50.617283950617285,0.003637751018154246,81,same,shoulder-shoulder
SPS/SFE,cwt,6,60.0,0.19999999999999996,0.5997498436522827,62.5,57.49999999999999,52.5,0.04645594111027311,80,same,shoulder-shoulder
SPS/SFE,cwt,7,57.49999999999999,0.1499999999999999,0.5725958516656191,65.0,50.0,57.49999999999999,0.10925901973935187,80,same,shoulder-shoulder
SPS/SFE,cwt,8,46.25,-0.07499999999999996,0.46039215686274515,52.5,40.0,56.25,0.7829788723272606,80,same,shoulder-shoulder
SPS/SFE,cwt,9,47.5,-0.050000000000000044,0.475,47.5,47.5,50.0,0.7117846869058034,80,same,shoulder-shoulder
SPS/SFE,cwt,10,50.0,0.0,0.5,50.0,50.0,50.0,0.5444639393869536,80,same,shoulder-shoulder
SPS/SFE,cwt,11,51.24999999999999,0.02499999999999991,0.5124238162212846,52.5,50.0,51.24999999999999,0.4555360606130464,80,same,shoulder-shoulder
SPS/SFE,cwt,12,53.75,0.07499999999999996,0.5374277230817315,55.00000000000001,52.5,51.24999999999999,0.28821531309419657,80,same,shoulder-shoulder
SPS/SFE,cwt,13,63.74999999999999,0.2749999999999999,0.6374433505235193,62.5,65.0,48.75,0.00915804875845816,80,same,shoulder-shoulder
SPS/SFE,cwt,14,48.75,-0.025000000000000022,0.4874199093608376,50.0,47.5,51.24999999999999,0.6312228455078387,80,same,shoulder-shoulder
SPS/SFE,cwt,15,47.5,-0.050000000000000044,0.475,47.5,47.5,50.0,0.7117846869058034,80,same,shoulder-shoulder
SPS/SFE,cwt,16,45.0,-0.09999999999999998,0.44862155388471175,50.0,40.0,55.00000000000001,0.8428467100680315,80,same,shoulder-shoulder
SPS/SFE,cwt,17,48.75,-0.025000000000000022,0.48549019607843136,55.00000000000001,42.5,56.25,0.6312228455078387,80,same,shoulder-shoulder
SPS/SFE,cwt,18,65.0,0.30000000000000004,0.6491228070175439,70.0,60.0,55.00000000000001,0.004841424961528786,80,same,shoulder-shoulder
WAA/EFE,cwt,1,68.88888888888889,0.37777777777777777,0.6882731321128155,73.33333333333333,64.44444444444444,54.44444444444444,0.0002189610983170669,90,adjacent,wrist-elbow
WAA/EFE,cwt,2,46.25,-0.07499999999999996,0.4617430762009075,50.0,42.5,53.75,0.7829788723272606,80,adjacent,wrist-elbow
WAA/EFE,cwt,3,52.5,0.050000000000000044,0.5223130106851037,60.0,45.0,57.49999999999999,0.3687771544921613,80,adjacent,wrist-elbow
WAA/EFE,cwt,4,71.25,0.42500000000000004,0.7120951337818808,67.5,75.0,46.25,9.155828206487555e-05,80,adjacent,wrist-elbow
WAA/EFE,cwt,5,50.0,0.0,0.497171590194846,57.49999999999999,42.5,57.49999999999999,0.5444639393869536,80,adjacent,wrist-elbow
WAA/EFE,cwt,6,65.0,0.30000000000000004,0.6480201131363922,72.5,57.49999999999999,57.49999999999999,0.004841424961528786,80,adjacent,wrist-elbow
WAA/EFE,cwt,7,56.25,0.125,0.5618838992332968,52.5,60.0,46.25,0.15715328993196853,80,adjacent,wrist-elbow
WAA/EFE,cwt,8,52.5,0.050000000000000044,0.5247029393370857,50.0,55.00000000000001,47.5,0.3687771544921613,80,adjacent,wrist-elbow
WAA/EFE,cwt,9,57.49999999999999,0.1499999999999999,0.5739348370927319,52.5,62.5,45.0,0.10925901973935187,80,adjacent,wrist-elbow
WAA/EFE,cwt,10,56.25,0.125,0.5618838992332968,60.0,52.5,53.75,0.15715328993196853,80,adjacent,wrist-elbow
WAA/EFE,cwt,11,58.75,0.17500000000000004,0.5763119884448724,75.0,42.5,66.25,0.07281772720149135,80,adjacent,wrist-elbow
WAA/EFE,cwt,12,51.24999999999999,0.02499999999999991,0.5118134877171022,55.00000000000001,47.5,53.75,0.4555360606130464,80,adjacent,wrist-elbow
WAA/EFE,cwt,13,62.5,0.25,0.6240601503759399,57.49999999999999,67.5,45.0,0.016496309213238095,80,adjacent,wrist-elbow
WAA/EFE,cwt,14,71.25,0.42500000000000004,0.7124550711048601,70.0,72.5,48.75,9.155828206487555e-05,80,adjacent,wrist-elbow
WAA/EFE,cwt,15,48.75,-0.025000000000000022,0.4874199093608376,50.0,47.5,51.24999999999999,0.6312228455078387,80,adjacent,wrist-elbow
WAA/EFE,cwt,16,60.0,0.19999999999999996,0.5989974937343359,55.00000000000001,65.0,45.0,0.04645594111027311,80,adjacent,wrist-elbow
WAA/EFE,cwt,17,58.75,0.17500000000000004,0.5874355368026254,60.0,57.49999999999999,51.24999999999999,0.07281772720149135,80,adjacent,wrist-elbow
WAA/EFE,cwt,18,65.0,0.30000000000000004,0.6491228070175439,70.0,60.0,55.00000000000001,0.004841424961528786,80,adjacent,wrist-elbow
