pair,subject,window_ms,fold,accuracy,val_accuracy,best_epoch,n_test
SAA/SFE,17,4000,5,50.0,50.0,4,16
SAA/SFE,18,800,1,68.75,62.5,47,16
SAA/SFE,18,800,2,62.5,68.75,3,16
SAA/SFE,18,800,3,75.0,81.25,9,16
SAA/SFE,18,800,4,68.75,81.25,12,16
SAA/SFE,18,800,5,56.25,68.75,5,16
SAA/SFE,18,1500,1,87.5,75.0,4,16
SAA/SFE,18,1500,2,87.5,87.5,15,16
SAA/SFE,18,1500,3,93.75,81.25,15,16
SAA/SFE,18,1500,4,81.25,81.25,21,16
SAA/SFE,18,1500,5,68.75,81.25,7,16
SAA/SFE,18,3000,1,81.25,81.25,14,16
SAA/SFE,18,3000,2,75.0,87.5,13,16
SAA/SFE,18,3000,3,87.5,81.25,28,16
SAA/SFE,18,3000,4,62.5,75.0,14,16
SAA/SFE,18,3000,5,68.75,81.25,4,16
SAA/SFE,18,4000,1,81.25,93.75,11,16
SAA/SFE,18,4000,2,81.25,93.75,10,16
SAA/SFE,18,4000,3,81.25,93.75,19,16
SAA/SFE,18,4000,4,75.0,93.75,15,16
SAA/SFE,18,4000,5,75.0,87.5,13,16
