pair,mode,subject,fold,acc,kappa,f1,n
WFE/SAA,raw,8,5,37.5,-0.25,0.36507936507936506,16
WFE/SAA,raw,9,1,62.5,0.25,0.6190476190476191,16
WFE/SAA,raw,9,2,50.0,0.0,0.4920634920634921,16
WFE/SAA,raw,9,3,50.0,0.0,0.5,16
WFE/SAA,raw,9,4,56.25,0.125,0.5465587044534412,16
WFE/SAA,raw,9,5,56.25,0.125,0.5607843137254902,16
WFE/SAA,raw,10,1,56.25,0.125,0.5465587044534412,16
WFE/SAA,raw,10,2,62.5,0.25,0.5636363636363637,16
WFE/SAA,raw,10,3,62.5,0.25,0.625,16
WFE/SAA,raw,10,4,50.0,0.0,0.5,16
WFE/SAA,raw,10,5,62.5,0.25,0.6,16
WFE/SAA,raw,11,1,68.75,0.375,0.6761133603238867,16
WFE/SAA,raw,11,2,68.75,0.375,0.6862745098039216,16
WFE/SAA,raw,11,3,50.0,0.0,0.5,16
WFE/SAA,raw,11,4,56.25,0.125,0.5607843137254902,16
WFE/SAA,raw,11,5,62.5,0.25,0.625,16
WFE/SAA,raw,12,1,81.25,0.625,0.8056680161943319,16
WFE/SAA,raw,12,2,62.5,0.25,0.6190476190476191,16
WFE/SAA,raw,12,3,43.75,-0.125,0.43529411764705883,16
WFE/SAA,raw,12,4,81.25,0.625,0.8117647058823529,16
WFE/SAA,raw,12,5,81.25,0.625,0.8117647058823529,16
WFE/SAA,raw,13,1,56.25,0.125,0.5607843137254902,16
WFE/SAA,raw,13,2,62.5,0.25,0.6190476190476191,16
WFE/SAA,raw,13,3,37.5,-0.25,0.375,16
WFE/SAA,raw,13,4,37.5,-0.25,0.375,16
WFE/SAA,raw,13,5,56.25,0.125,0.5607843137254902,16
WFE/SAA,raw,14,1,43.75,-0.125,0.37662337662337664,16
WFE/SAA,raw,14,2,50.0,0.0,0.5,16
WFE/SAA,raw,14,3,50.0,0.0,0.5,16
WFE/SAA,raw,14,4,75.0,0.5,0.746031746031746,16
WFE/SAA,raw,14,5,50.0,0.0,0.5,16
WFE/SAA,raw,15,1,50.0,0.0,0.4920634920634921,16
WFE/SAA,raw,15,2,56.25,0.125,0.5607843137254902,16
WFE/SAA,raw,15,3,43.75,-0.125,0.41700404858299595,16
WFE/SAA,raw,15,4,43.75,-0.125,0.43529411764705883,16
WFE/SAA,raw,15,5,50.0,0.0,0.5,16
WFE/SAA,raw,16,1,43.75,-0.125,0.43529411764705883,16
WFE/SAA,raw,16,2,62.5,0.25,0.6190476190476191,16
WFE/SAA,raw,16,3,68.75,0.375,0.6761133603238867,16
WFE/SAA,raw,16,4,62.5,0.25,0.6190476190476191,16
WFE/SAA,raw,16,5,62.5,0.25,0.625,16
WFE/SAA,raw,17,1,50.0,0.0,0.3333333333333333,16
WFE/SAA,raw,17,2,56.25,0.125,0.5465587044534412,16
WFE/SAA,raw,17,3,62.5,0.25,0.6190476190476191,16
WFE/SAA,raw,17,4,37.5,-0.25,0.375,16
WFE/SAA,raw,17,5,56.25,0.125,0.5607843137254902,16
WFE/SAA,raw,18,1,93.75,0.875,0.9372549019607843,16
WFE/SAA,raw,18,2,81.25,0.625,0.8117647058823529,16
WFE/SAA,raw,18,3,87.5,0.75,0.873015873015873,16
WFE/SAA,raw,18,4,75.0,0.5,0.7333333333333334,16
WFE/SAA,raw,18,5,62.5,0.25,0.6190476190476191,16
WFE/SFE,fbc,1,1,55.55555555555556,0.11111111111111116,0.5324675324675324,18
WFE/SFE,fbc,1,2,38.88888888888889,-0.2222222222222222,0.3377926421404682,18
WFE/SFE,fbc,1,3,61.111111111111114,0.22222222222222232,0.5785953177257526,18
WFE/SFE,fbc,1,4,33.33333333333333,-0.33333333333333337,0.3333333333333333,18
WFE/SFE,fbc,1,5,66.66666666666666,0.33333333333333326,0.6625,18
WFE/SFE,fbc,2,1,68.75,0.375,0.6862745098039216,16
WFE/SFE,fbc,2,2,43.75,-0.125,0.37662337662337664,16
WFE/SFE,fbc,2,3,43.75,-0.125,0.37662337662337664,16
WFE/SFE,fbc,2,4,50.0,0.0,0.4666666666666667,16
WFE/SFE,fbc,2,5,50.0,0.0,0.5,16
WFE/SFE,fbc,3,1,75.0,0.5,0.746031746031746,16
WFE/SFE,fbc,3,2,56.25,0.125,0.5465587044534412,16
WFE/SFE,fbc,3,3,75.0,0.5,0.75,16
WFE/SFE,fbc,3,4,75.0,0.5,0.746031746031746,16
WFE/SFE,fbc,3,5,62.5,0.25,0.625,16
WFE/SFE,fbc,4,1,75.0,0.5,0.746031746031746,16
WFE/SFE,fbc,4,2,62.5,0.25,0.6,16
WFE/SFE,fbc,4,3,81.25,0.625,0.8056680161943319,16
WFE/SFE,fbc,4,4,75.0,0.5,0.746031746031746,16
WFE/SFE,fbc,4,5,75.0,0.5,0.7333333333333334,16
WFE/SFE,fbc,5,1,70.58823529411765,0.40559440559440574,0.7017543859649122,17
WFE/SFE,fbc,5,2,43.75,-0.125,0.41700404858299595,16
WFE/SFE,fbc,5,3,68.75,0.375,0.6761133603238867,16
WFE/SFE,fbc,5,4,68.75,0.375,0.6761133603238867,16
WFE/SFE,fbc,5,5,68.75,0.375,0.6536796536796536,16
WFE/SFE,fbc,6,1,75.0,0.5,0.746031746031746,16
WFE/SFE,fbc,6,2,56.25,0.125,0.5465587044534412,16
WFE/SFE,fbc,6,3,56.25,0.125,0.5151515151515151,16
WFE/SFE,fbc,6,4,62.5,0.25,0.6190476190476191,16
WFE/SFE,fbc,6,5,68.75,0.375,0.6862745098039216,16
WFE/SFE,fbc,7,1,62.5,0.25,0.6190476190476191,16
WFE/SFE,fbc,7,2,68.75,0.375,0.6761133603238867,16
WFE/SFE,fbc,7,3,56.25,0.125,0.5151515151515151,16
WFE/SFE,fbc,7,4,56.25,0.125,0.5151515151515151,16
WFE/SFE,fbc,7,5,56.25,0.125,0.5607843137254902,16
WFE/SFE,fbc,8,1,50.0,0.0,0.5,16
WFE/SFE,fbc,8,2,62.5,0.25,0.6,16
WFE/SFE,fbc,8,3,50.0,0.0,0.4920634920634921,16
WFE/SFE,fbc,8,4,50.0,0.0,0.4666666666666667,16
WFE/SFE,fbc,8,5,50.0,0.0,0.4666666666666667,16
WFE/SFE,fbc,9,1,75.0,0.5,0.746031746031746,16
WFE/SFE,fbc,9,2,50.0,0.0,0.5,16
WFE/SFE,fbc,9,3,43.75,-0.125,0.41700404858299595,16
WFE/SFE,fbc,9,4,56.25,0.125,0.5151515151515151,16
WFE/SFE,fbc,9,5,50.0,0.0,0.4181818181818182,16
WFE/SFE,fbc,10,1,68.75,0.375,0.6862745098039216,16
WFE/SFE,fbc,10,2,50.0,0.0,0.5,16
WFE/SFE,fbc,10,3,81.25,0.625,0.8117647058823529,16
WFE/SFE,fbc,10,4,43.75,-0.125,0.43529411764705883,16
WFE/SFE,fbc,10,5,37.5,-0.25,0.375,16
WFE/SFE,fbc,11,1,43.75,-0.125,0.37662337662337664,16
WFE/SFE,fbc,11,2,50.0,0.0,0.4920634920634921,16
WFE/SFE,fbc,11,3,56.25,0.125,0.5607843137254902,16
WFE/SFE,fbc,11,4,68.75,0.375,0.6761133603238867,16
WFE/SFE,fbc,11,5,56.25,0.125,0.5607843137254902,16
WFE/SFE,fbc,12,1,62.5,0.25,0.6190476190476191,16
WFE/SFE,fbc,12,2,56.25,0.125,0.5151515151515151,16
WFE/SFE,fbc,12,3,43.75,-0.125,0.43529411764705883,16
WFE/SFE,fbc,12,4,50.0,0.0,0.5,16
WFE/SFE,fbc,12,5,50.0,0.0,0.5,16
WFE/SFE,fbc,13,1,75.0,0.5,0.746031746031746,16
WFE/SFE,fbc,13,2,75.0,0.5,0.7333333333333334,16
WFE/SFE,fbc,13,3,56.25,0.125,0.5465587044534412,16
WFE/SFE,fbc,13,4,43.75,-0.125,0.43529411764705883,16
WFE/SFE,fbc,13,5,68.75,0.375,0.6862745098039216,16
WFE/SFE,fbc,14,1,43.75,-0.125,0.41700404858299595,16
WFE/SFE,fbc,14,2,43.75,-0.125,0.41700404858299595,16
WFE/SFE,fbc,14,3,62.5,0.25,0.6190476190476191,16
WFE/SFE,fbc,14,4,37.5,-0.25,0.375,16
WFE/SFE,fbc,14,5,56.25,0.125,0.5465587044534412,16
WFE/SFE,fbc,15,1,56.25,0.125,0.5151515151515151,16
WFE/SFE,fbc,15,2,56.25,0.125,0.5465587044534412,16
WFE/SFE,fbc,15,3,56.25,0.125,0.5465587044534412,16
WFE/SFE,fbc,15,4,43.75,-0.125,0.30434782608695654,16
WFE/SFE,fbc,15,5,43.75,-0.125,0.43529411764705883,16
WFE/SFE,fbc,16,1,37.5,-0.25,0.375,16
WFE/SFE,fbc,16,2,50.0,0.0,0.4920634920634921,16
WFE/SFE,fbc,16,3,75.0,0.5,0.75,16
WFE/SFE,fbc,16,4,50.0,0.0,0.3333333333333333,16
WFE/SFE,fbc,16,5,62.5,0.25,0.6190476190476191,16
WFE/SFE,fbc,17,1,43.75,-0.125,0.41700404858299595,16
WFE/SFE,fbc,17,2,37.5,-0.25,0.3333333333333333,16
WFE/SFE,fbc,17,3,62.5,0.25,0.6190476190476191,16
WFE/SFE,fbc,17,4,56.25,0.125,0.5151515151515151,16
WFE/SFE,fbc,17,5,43.75,-0.125,0.43529411764705883,16
WFE/SFE,fbc,18,1,68.75,0.375,0.6862745098039216,16
WFE/SFE,fbc,18,2,75.0,0.5,0.75,16
WFE/SFE,fbc,18,3,87.5,0.75,0.875,16
WFE/SFE,fbc,18,4,81.25,0.625,0.8056680161943319,16
WFE/SFE,fbc,18,5,62.5,0.25,0.625,16
WFE/SFE,raw,1,1,50.0,0.0,0.4109090909090909,18
WFE/SFE,raw,1,2,55.55555555555556,0.11111111111111116,0.55,18
WFE/SFE,raw,1,3,77.77777777777779,0.5555555555555556,0.7662337662337663,18
WFE/SFE,raw,1,4,55.55555555555556,0.11111111111111116,0.55,18
WFE/SFE,raw,1,5,55.55555555555556,0.11111111111111116,0.5555555555555556,18
WFE/SFE,raw,2,1,68.75,0.375,0.6862745098039216,16
WFE/SFE,raw,2,2,50.0,0.0,0.4920634920634921,16
WFE/SFE,raw,2,3,68.75,0.375,0.6761133603238867,16
WFE/SFE,raw,2,4,50.0,0.0,0.4920634920634921,16
WFE/SFE,raw,2,5,56.25,0.125,0.5607843137254902,16
WFE/SFE,raw,3,1,62.5,0.25,0.6190476190476191,16
WFE/SFE,raw,3,2,87.5,0.75,0.873015873015873,16
WFE/SFE,raw,3,3,75.0,0.5,0.746031746031746,16
WFE/SFE,raw,3,4,87.5,0.75,0.873015873015873,16
WFE/SFE,raw,3,5,68.75,0.375,0.6862745098039216,16
WFE/SFE,raw,4,1,87.5,0.75,0.875,16
WFE/SFE,raw,4,2,62.5,0.25,0.6190476190476191,16
WFE/SFE,raw,4,3,75.0,0.5,0.75,16
WFE/SFE,raw,4,4,75.0,0.5,0.746031746031746,16
WFE/SFE,raw,4,5,75.0,0.5,0.746031746031746,16
WFE/SFE,raw,5,1,52.94117647058824,0.05555555555555552,0.5277777777777778,17
WFE/SFE,raw,5,2,62.5,0.25,0.625,16
WFE/SFE,raw,5,3,62.5,0.25,0.625,16
WFE/SFE,raw,5,4,56.25,0.125,0.5465587044534412,16
WFE/SFE,raw,5,5,62.5,0.25,0.6,16
WFE/SFE,raw,6,1,75.0,0.5,0.7333333333333334,16
WFE/SFE,raw,6,2,68.75,0.375,0.6862745098039216,16
WFE/SFE,raw,6,3,68.75,0.375,0.6862745098039216,16
WFE/SFE,raw,6,4,56.25,0.125,0.5607843137254902,16
WFE/SFE,raw,6,5,50.0,0.0,0.4666666666666667,16
WFE/SFE,raw,7,1,62.5,0.25,0.625,16
WFE/SFE,raw,7,2,50.0,0.0,0.5,16
WFE/SFE,raw,7,3,62.5,0.25,0.6190476190476191,16
WFE/SFE,raw,7,4,50.0,0.0,0.4666666666666667,16
WFE/SFE,raw,7,5,37.5,-0.25,0.36507936507936506,16
WFE/SFE,raw,8,1,62.5,0.25,0.6190476190476191,16
WFE/SFE,raw,8,2,68.75,0.375,0.6862745098039216,16
WFE/SFE,raw,8,3,62.5,0.25,0.6190476190476191,16
WFE/SFE,raw,8,4,62.5,0.25,0.6,16
WFE/SFE,raw,8,5,68.75,0.375,0.6761133603238867,16
WFE/SFE,raw,9,1,68.75,0.375,0.6862745098039216,16
WFE/SFE,raw,9,2,50.0,0.0,0.4920634920634921,16
WFE/SFE,raw,9,3,56.25,0.125,0.5151515151515151,16
WFE/SFE,raw,9,4,75.0,0.5,0.75,16
WFE/SFE,raw,9,5,68.75,0.375,0.6761133603238867,16
WFE/SFE,raw,10,1,62.5,0.25,0.6190476190476191,16
WFE/SFE,raw,10,2,50.0,0.0,0.4920634920634921,16
WFE/SFE,raw,10,3,68.75,0.375,0.6862745098039216,16
WFE/SFE,raw,10,4,43.75,-0.125,0.43529411764705883,16
WFE/SFE,raw,10,5,56.25,0.125,0.5607843137254902,16
WFE/SFE,raw,11,1,43.75,-0.125,0.43529411764705883,16
WFE/SFE,raw,11,2,56.25,0.125,0.5465587044534412,16
WFE/SFE,raw,11,3,56.25,0.125,0.5607843137254902,16
WFE/SFE,raw,11,4,50.0,0.0,0.4666666666666667,16
WFE/SFE,raw,11,5,62.5,0.25,0.6190476190476191,16
WFE/SFE,raw,12,1,62.5,0.25,0.625,16
WFE/SFE,raw,12,2,62.5,0.25,0.6190476190476191,16
WFE/SFE,raw,12,3,75.0,0.5,0.75,16
WFE/SFE,raw,12,4,56.25,0.125,0.5465587044534412,16
WFE/SFE,raw,12,5,56.25,0.125,0.5607843137254902,16
WFE/SFE,raw,13,1,68.75,0.375,0.6862745098039216,16
WFE/SFE,raw,13,2,81.25,0.625,0.8056680161943319,16
WFE/SFE,raw,13,3,50.0,0.0,0.4920634920634921,16
WFE/SFE,raw,13,4,50.0,0.0,0.5,16
WFE/SFE,raw,13,5,56.25,0.125,0.5607843137254902,16
WFE/SFE,raw,14,1,43.75,-0.125,0.41700404858299595,16
WFE/SFE,raw,14,2,50.0,0.0,0.4920634920634921,16
WFE/SFE,raw,14,3,56.25,0.125,0.5607843137254902,16
WFE/SFE,raw,14,4,50.0,0.0,0.5,16
WFE/SFE,raw,14,5,68.75,0.375,0.6761133603238867,16
WFE/SFE,raw,15,1,50.0,0.0,0.4666666666666667,16
WFE/SFE,raw,15,2,62.5,0.25,0.625,16
WFE/SFE,raw,15,3,37.5,-0.25,0.36507936507936506,16
WFE/SFE,raw,15,4,37.5,-0.25,0.2727272727272727,16
WFE/SFE,raw,15,5,43.75,-0.125,0.43529411764705883,16
WFE/SFE,raw,16,1,43.75,-0.125,0.41700404858299595,16
WFE/SFE,raw,16,2,56.25,0.125,0.5465587044534412,16
WFE/SFE,raw,16,3,56.25,0.125,0.5607843137254902,16
WFE/SFE,raw,16,4,62.5,0.25,0.5636363636363637,16
WFE/SFE,raw,16,5,62.5,0.25,0.625,16
WFE/SFE,raw,17,1,56.25,0.125,0.5465587044534412,16
WFE/SFE,raw,17,2,37.5,-0.25,0.375,16
WFE/SFE,raw,17,3,75.0,0.5,0.75,16
WFE/SFE,raw,17,4,37.5,-0.25,0.375,16
WFE/SFE,raw,17,5,31.25,-0.375,0.2874493927125506,16
WFE/SFE,raw,18,1,81.25,0.625,0.8117647058823529,16
WFE/SFE,raw,18,2,87.5,0.75,0.873015873015873,16
WFE/SFE,raw,18,3,75.0,0.5,0.746031746031746,16
WFE/SFE,raw,18,4,81.25,0.625,0.8056680161943319,16
WFE/SFE,raw,18,5,68.75,0.375,0.6862745098039216,16
WFE/SPS,fbc,1,1,55.55555555555556,0.11111111111111116,0.55,18
WFE/SPS,fbc,1,2,66.66666666666666,0.33333333333333326,0.6666666666666666,18
WFE/SPS,fbc,1,3,72.22222222222221,0.4444444444444444,0.6989966555183946,18
WFE/SPS,fbc,1,4,55.55555555555556,0.11111111111111116,0.55,18
WFE/SPS,fbc,1,5,44.44444444444444,-0.11111111111111116,0.375,18
WFE/SPS,fbc,2,1,68.75,0.375,0.6761133603238867,16
WFE/SPS,fbc,2,2,43.75,-0.125,0.41700404858299595,16
WFE/SPS,fbc,2,3,43.75,-0.125,0.41700404858299595,16
WFE/SPS,fbc,2,4,56.25,0.125,0.5607843137254902,16
WFE/SPS,fbc,2,5,37.5,-0.25,0.3333333333333333,16
WFE/SPS,fbc,3,1,50.0,0.0,0.5,16
WFE/SPS,fbc,3,2,81.25,0.625,0.8056680161943319,16
WFE/SPS,fbc,3,3,68.75,0.375,0.6862745098039216,16
WFE/SPS,fbc,3,4,68.75,0.375,0.6536796536796536,16
WFE/SPS,fbc,3,5,81.25,0.625,0.8117647058823529,16
WFE/SPS,fbc,4,1,81.25,0.625,0.8117647058823529,16
WFE/SPS,fbc,4,2,56.25,0.125,0.5151515151515151,16
WFE/SPS,fbc,4,3,75.0,0.5,0.746031746031746,16
WFE/SPS,fbc,4,4,81.25,0.625,0.8117647058823529,16
WFE/SPS,fbc,4,5,75.0,0.5,0.75,16
WFE/SPS,fbc,5,1,75.0,0.5,0.7333333333333334,16
WFE/SPS,fbc,5,2,50.0,0.0,0.4181818181818182,16
WFE/SPS,fbc,5,3,56.25,0.125,0.5607843137254902,16
WFE/SPS,fbc,5,4,75.0,0.5,0.746031746031746,16
WFE/SPS,fbc,5,5,56.25,0.125,0.5465587044534412,16
WFE/SPS,fbc,6,1,62.5,0.25,0.6190476190476191,16
WFE/SPS,fbc,6,2,56.25,0.125,0.5607843137254902,16
WFE/SPS,fbc,6,3,56.25,0.125,0.5607843137254902,16
WFE/SPS,fbc,6,4,37.5,-0.25,0.36507936507936506,16
WFE/SPS,fbc,6,5,56.25,0.125,0.5607843137254902,16
WFE/SPS,fbc,7,1,62.5,0.25,0.6190476190476191,16
WFE/SPS,fbc,7,2,81.25,0.625,0.8117647058823529,16
WFE/SPS,fbc,7,3,68.75,0.375,0.6761133603238867,16
WFE/SPS,fbc,7,4,87.5,0.75,0.873015873015873,16
WFE/SPS,fbc,7,5,62.5,0.25,0.6,16
WFE/SPS,fbc,8,1,50.0,0.0,0.4920634920634921,16
WFE/SPS,fbc,8,2,62.5,0.25,0.6190476190476191,16
WFE/SPS,fbc,8,3,50.0,0.0,0.4920634920634921,16
WFE/SPS,fbc,8,4,31.25,-0.375,0.30980392156862746,16
WFE/SPS,fbc,8,5,56.25,0.125,0.5465587044534412,16
WFE/SPS,fbc,9,1,43.75,-0.125,0.43529411764705883,16
WFE/SPS,fbc,9,2,50.0,0.0,0.4920634920634921,16
WFE/SPS,fbc,9,3,62.5,0.25,0.6190476190476191,16
WFE/SPS,fbc,9,4,56.25,0.125,0.5465587044534412,16
WFE/SPS,fbc,9,5,68.75,0.375,0.6536796536796536,16
WFE/SPS,fbc,10,1,62.5,0.25,0.625,16
WFE/SPS,fbc,10,2,50.0,0.0,0.4920634920634921,16
WFE/SPS,fbc,10,3,87.5,0.75,0.875,16
WFE/SPS,fbc,10,4,50.0,0.0,0.5,16
WFE/SPS,fbc,10,5,43.75,-0.125,0.41700404858299595,16
WFE/SPS,fbc,11,1,62.5,0.25,0.6190476190476191,16
WFE/SPS,fbc,11,2,50.0,0.0,0.4920634920634921,16
WFE/SPS,fbc,11,3,68.75,0.375,0.6862745098039216,16
WFE/SPS,fbc,11,4,62.5,0.25,0.6190476190476191,16
WFE/SPS,fbc,11,5,62.5,0.25,0.6190476190476191,16
WFE/SPS,fbc,12,1,62.5,0.25,0.6190476190476191,16
WFE/SPS,fbc,12,2,81.25,0.625,0.8117647058823529,16
WFE/SPS,fbc,12,3,62.5,0.25,0.6190476190476191,16
WFE/SPS,fbc,12,4,81.25,0.625,0.8117647058823529,16
WFE/SPS,fbc,12,5,68.75,0.375,0.6862745098039216,16
WFE/SPS,fbc,13,1,75.0,0.5,0.75,16
WFE/SPS,fbc,13,2,62.5,0.25,0.625,16
WFE/SPS,fbc,13,3,68.75,0.375,0.6862745098039216,16
WFE/SPS,fbc,13,4,62.5,0.25,0.625,16
WFE/SPS,fbc,13,5,62.5,0.25,0.6190476190476191,16
WFE/SPS,fbc,14,1,56.25,0.125,0.5465587044534412,16
WFE/SPS,fbc,14,2,37.5,-0.25,0.375,16
WFE/SPS,fbc,14,3,56.25,0.125,0.5465587044534412,16
WFE/SPS,fbc,14,4,50.0,0.0,0.4666666666666667,16
WFE/SPS,fbc,14,5,62.5,0.25,0.625,16
WFE/SPS,fbc,15,1,43.75,-0.125,0.43529411764705883,16
WFE/SPS,fbc,15,2,50.0,0.0,0.4666666666666667,16
WFE/SPS,fbc,15,3,62.5,0.25,0.6190476190476191,16
WFE/SPS,fbc,15,4,31.25,-0.375,0.30980392156862746,16
WFE/SPS,fbc,15,5,50.0,0.0,0.4920634920634921,16
WFE/SPS,fbc,16,1,56.25,0.125,0.5151515151515151,16
WFE/SPS,fbc,16,2,37.5,-0.25,0.375,16
WFE/SPS,fbc,16,3,37.5,-0.25,0.375,16
WFE/SPS,fbc,16,4,50.0,0.0,0.4920634920634921,16
WFE/SPS,fbc,16,5,50.0,0.0,0.5,16
WFE/SPS,fbc,17,1,75.0,0.5,0.75,16
WFE/SPS,fbc,17,2,62.5,0.25,0.5636363636363637,16
WFE/SPS,fbc,17,3,68.75,0.375,0.6761133603238867,16
WFE/SPS,fbc,17,4,56.25,0.125,0.5465587044534412,16
WFE/SPS,fbc,17,5,43.75,-0.125,0.41700404858299595,16
WFE/SPS,fbc,18,1,68.75,0.375,0.6862745098039216,16
WFE/SPS,fbc,18,2,81.25,0.625,0.8117647058823529,16
WFE/SPS,fbc,18,3,62.5,0.25,0.625,16
WFE/SPS,fbc,18,4,56.25,0.125,0.45893719806763283,16
WFE/SPS,fbc,18,5,62.5,0.25,0.6190476190476191,16
WFE/SPS,raw,1,1,55.55555555555556,0.11111111111111116,0.55,18
WFE/SPS,raw,1,2,61.111111111111114,0.22222222222222232,0.6,18
WFE/SPS,raw,1,3,66.66666666666666,0.33333333333333326,0.6625,18
WFE/SPS,raw,1,4,66.66666666666666,0.33333333333333326,0.6666666666666666,18
WFE/SPS,raw,1,5,66.66666666666666,0.33333333333333326,0.6666666666666666,18
WFE/SPS,raw,2,1,31.25,-0.375,0.23809523809523808,16
WFE/SPS,raw,2,2,50.0,0.0,0.4920634920634921,16
WFE/SPS,raw,2,3,50.0,0.0,0.4920634920634921,16
WFE/SPS,raw,2,4,56.25,0.125,0.5607843137254902,16
WFE/SPS,raw,2,5,43.75,-0.125,0.37662337662337664,16
WFE/SPS,raw,3,1,62.5,0.25,0.625,16
WFE/SPS,raw,3,2,75.0,0.5,0.746031746031746,16
WFE/SPS,raw,3,3,68.75,0.375,0.6862745098039216,16
WFE/SPS,raw,3,4,87.5,0.75,0.873015873015873,16
WFE/SPS,raw,3,5,75.0,0.5,0.746031746031746,16
WFE/SPS,raw,4,1,81.25,0.625,0.8117647058823529,16
WFE/SPS,raw,4,2,56.25,0.125,0.5151515151515151,16
WFE/SPS,raw,4,3,81.25,0.625,0.8117647058823529,16
WFE/SPS,raw,4,4,100.0,1.0,1.0,16
WFE/SPS,raw,4,5,75.0,0.5,0.746031746031746,16
WFE/SPS,raw,5,1,56.25,0.125,0.5465587044534412,16
WFE/SPS,raw,5,2,25.0,-0.5,0.2,16
WFE/SPS,raw,5,3,62.5,0.25,0.6,16
WFE/SPS,raw,5,4,62.5,0.25,0.6,16
WFE/SPS,raw,5,5,62.5,0.25,0.6190476190476191,16
WFE/SPS,raw,6,1,56.25,0.125,0.5607843137254902,16
WFE/SPS,raw,6,2,43.75,-0.125,0.43529411764705883,16
WFE/SPS,raw,6,3,68.75,0.375,0.6761133603238867,16
WFE/SPS,raw,6,4,50.0,0.0,0.4666666666666667,16
WFE/SPS,raw,6,5,56.25,0.125,0.5151515151515151,16
WFE/SPS,raw,7,1,56.25,0.125,0.5607843137254902,16
WFE/SPS,raw,7,2,81.25,0.625,0.8117647058823529,16
WFE/SPS,raw,7,3,68.75,0.375,0.6862745098039216,16
WFE/SPS,raw,7,4,81.25,0.625,0.8117647058823529,16
WFE/SPS,raw,7,5,68.75,0.375,0.6761133603238867,16
WFE/SPS,raw,8,1,50.0,0.0,0.4666666666666667,16
WFE/SPS,raw,8,2,81.25,0.625,0.8117647058823529,16
WFE/SPS,raw,8,3,50.0,0.0,0.4920634920634921,16
WFE/SPS,raw,8,4,50.0,0.0,0.5,16
WFE/SPS,raw,8,5,68.75,0.375,0.6862745098039216,16
WFE/SPS,raw,9,1,50.0,0.0,0.4666666666666667,16
WFE/SPS,raw,9,2,56.25,0.125,0.5151515151515151,16
WFE/SPS,raw,9,3,50.0,0.0,0.4920634920634921,16
WFE/SPS,raw,9,4,50.0,0.0,0.4920634920634921,16
WFE/SPS,raw,9,5,56.25,0.125,0.5465587044534412,16
WFE/SPS,raw,10,1,81.25,0.625,0.8056680161943319,16
WFE/SPS,raw,10,2,50.0,0.0,0.4920634920634921,16
WFE/SPS,raw,10,3,81.25,0.625,0.8117647058823529,16
WFE/SPS,raw,10,4,62.5,0.25,0.625,16
WFE/SPS,raw,10,5,75.0,0.5,0.746031746031746,16
WFE/SPS,raw,11,1,62.5,0.25,0.625,16
WFE/SPS,raw,11,2,56.25,0.125,0.5607843137254902,16
WFE/SPS,raw,11,3,50.0,0.0,0.4920634920634921,16
WFE/SPS,raw,11,4,50.0,0.0,0.5,16
WFE/SPS,raw,11,5,62.5,0.25,0.6190476190476191,16
WFE/SPS,raw,12,1,56.25,0.125,0.5465587044534412,16
WFE/SPS,raw,12,2,81.25,0.625,0.8056680161943319,16
WFE/SPS,raw,12,3,62.5,0.25,0.6190476190476191,16
WFE/SPS,raw,12,4,81.25,0.625,0.8117647058823529,16
WFE/SPS,raw,12,5,68.75,0.375,0.6862745098039216,16
WFE/SPS,raw,13,1,68.75,0.375,0.6862745098039216,16
WFE/SPS,raw,13,2,62.5,0.25,0.6,16
WFE/SPS,raw,13,3,50.0,0.0,0.4920634920634921,16
WFE/SPS,raw,13,4,56.25,0.125,0.5465587044534412,16
WFE/SPS,raw,13,5,43.75,-0.125,0.37662337662337664,16
WFE/SPS,raw,14,1,68.75,0.375,0.6536796536796536,16
WFE/SPS,raw,14,2,56.25,0.125,0.5607843137254902,16
WFE/SPS,raw,14,3,43.75,-0.125,0.41700404858299595,16
WFE/SPS,raw,14,4,68.75,0.375,0.6862745098039216,16
WFE/SPS,raw,14,5,68.75,0.375,0.6761133603238867,16
WFE/SPS,raw,15,1,62.5,0.25,0.625,16
WFE/SPS,raw,15,2,43.75,-0.125,0.43529411764705883,16
WFE/SPS,raw,15,3,37.5,-0.25,0.36507936507936506,16
WFE/SPS,raw,15,4,62.5,0.25,0.625,16
WFE/SPS,raw,15,5,25.0,-0.5,0.23809523809523808,16
WFE/SPS,raw,16,1,68.75,0.375,0.6862745098039216,16
WFE/SPS,raw,16,2,68.75,0.375,0.6862745098039216,16
WFE/SPS,raw,16,3,68.75,0.375,0.6761133603238867,16
WFE/SPS,raw,16,4,75.0,0.5,0.7333333333333334,16
WFE/SPS,raw,16,5,50.0,0.0,0.5,16
WFE/SPS,raw,17,1,68.75,0.375,0.6862745098039216,16
WFE/SPS,raw,17,2,68.75,0.375,0.6862745098039216,16
WFE/SPS,raw,17,3,50.0,0.0,0.5,16
WFE/SPS,raw,17,4,43.75,-0.125,0.43529411764705883,16
WFE/SPS,raw,17,5,62.5,0.25,0.6,16
WFE/SPS,raw,18,1,75.0,0.5,0.746031746031746,16
WFE/SPS,raw,18,2,75.0,0.5,0.746031746031746,16
WFE/SPS,raw,18,3,75.0,0.5,0.746031746031746,16
WFE/SPS,raw,18,4,68.75,0.375,0.6862745098039216,16
WFE/SPS,raw,18,5,43.75,-0.125,0.43529411764705883,16
