pair,mode,subject,acc,kappa,f1,n
WAA/SFE,raw,13,66.25,0.32499999999999996,0.6611764705882353,80
WAA/SFE,raw,14,66.25,0.32499999999999996,0.6620247222656861,80
WAA/SFE,raw,15,46.25,-0.07499999999999996,0.46241600250039067,80
WAA/SFE,raw,16,48.75,-0.025000000000000022,0.48549019607843136,80
WAA/SFE,raw,17,71.25,0.42500000000000004,0.7120951337818808,80
WAA/SFE,raw,18,75.0,0.5,0.7498436522826767,80
WAA/SPS,fbc,1,53.333333333333336,0.06666666666666665,0.5333333333333333,90
WAA/SPS,fbc,2,47.5,-0.050000000000000044,0.4584139264990329,80
WAA/SPS,fbc,3,71.25,0.42500000000000004,0.7124550711048601,80
WAA/SPS,fbc,4,81.25,0.625,0.8122359568142701,80
WAA/SPS,fbc,5,70.0,0.3999999999999999,0.699812382739212,80
WAA/SPS,fbc,6,60.0,0.19999999999999996,0.5997498436522827,80
WAA/SPS,fbc,7,48.75,-0.025000000000000022,0.48677828195900485,80
WAA/SPS,fbc,8,51.24999999999999,0.02499999999999991,0.5105882352941176,80
WAA/SPS,fbc,9,57.49999999999999,0.1499999999999999,0.5747342088805503,80
WAA/SPS,fbc,10,67.5,0.3500000000000001,0.6741854636591479,80
WAA/SPS,fbc,11,51.24999999999999,0.02499999999999991,0.49473684210526314,80
WAA/SPS,fbc,12,66.25,0.32499999999999996,0.6611764705882353,80
WAA/SPS,fbc,13,55.00000000000001,0.10000000000000009,0.5454545454545454,80
WAA/SPS,fbc,14,56.25,0.125,0.5624316299421784,80
WAA/SPS,fbc,15,52.5,0.050000000000000044,0.5238095238095238,80
WAA/SPS,fbc,16,58.75,0.17500000000000004,0.5869191049913942,80
WAA/SPS,fbc,17,65.0,0.30000000000000004,0.6491228070175439,80
WAA/SPS,fbc,18,65.0,0.30000000000000004,0.6480201131363922,80
WAA/SPS,raw,1,64.44444444444444,0.288888888888889,0.6442687747035574,90
WAA/SPS,raw,2,58.75,0.17500000000000004,0.5843174303259329,80
WAA/SPS,raw,3,58.75,0.17500000000000004,0.5874355368026254,80
WAA/SPS,raw,4,88.75,0.7749999999999999,0.8874824191279886,80
WAA/SPS,raw,5,63.74999999999999,0.2749999999999999,0.6360784313725489,80
WAA/SPS,raw,6,48.75,-0.025000000000000022,0.4809305269821174,80
WAA/SPS,raw,7,63.74999999999999,0.2749999999999999,0.6305144131231089,80
WAA/SPS,raw,8,58.75,0.17500000000000004,0.5869191049913942,80
WAA/SPS,raw,9,58.75,0.17500000000000004,0.5874355368026254,80
WAA/SPS,raw,10,68.75,0.375,0.6874511642444132,80
WAA/SPS,raw,11,50.0,0.0,0.4987468671679198,80
WAA/SPS,raw,12,63.74999999999999,0.2749999999999999,0.634703196347032,80
WAA/SPS,raw,13,63.74999999999999,0.2749999999999999,0.6360784313725489,80
WAA/SPS,raw,14,66.25,0.32499999999999996,0.6620247222656861,80
WAA/SPS,raw,15,48.75,-0.025000000000000022,0.4874199093608376,80
WAA/SPS,raw,16,62.5,0.25,0.6240601503759399,80
WAA/SPS,raw,17,61.25000000000001,0.2250000000000001,0.6124394436630723,80
WAA/SPS,raw,18,60.0,0.19999999999999996,0.5989974937343359,80
WFE/EFE,fbc,1,52.22222222222223,0.04444444444444451,0.5207430340557275,90
WFE/EFE,fbc,2,55.00000000000001,0.10000000000000009,0.5454545454545454,80
WFE/EFE,fbc,3,47.5,-0.050000000000000044,0.4666666666666667,80
WFE/EFE,fbc,4,60.0,0.19999999999999996,0.5989974937343359,80
WFE/EFE,fbc,5,50.0,0.0,0.497171590194846,80
WFE/EFE,fbc,6,56.25,0.125,0.5624316299421784,80
WFE/EFE,fbc,7,57.49999999999999,0.1499999999999999,0.5739348370927319,80
WFE/EFE,fbc,8,51.24999999999999,0.02499999999999991,0.5062509890805508,80
WFE/EFE,fbc,9,65.0,0.30000000000000004,0.6497811131957474,80
WFE/EFE,fbc,10,61.25000000000001,0.2250000000000001,0.6124394436630723,80
WFE/EFE,fbc,11,46.25,-0.07499999999999996,0.46241600250039067,80
WFE/EFE,fbc,12,48.75,-0.025000000000000022,0.48549019607843136,80
WFE/EFE,fbc,13,40.0,-0.19999999999999996,0.39660590823381525,80
WFE/EFE,fbc,14,60.0,0.19999999999999996,0.5977372721558768,80
WFE/EFE,fbc,15,50.0,0.0,0.4920634920634921,80
WFE/EFE,fbc,16,56.25,0.125,0.5540691192865106,80
WFE/EFE,fbc,17,50.0,0.0,0.497171590194846,80
WFE/EFE,fbc,18,45.0,-0.09999999999999998,0.44126984126984126,80
WFE/EFE,raw,1,52.22222222222223,0.04444444444444451,0.5207430340557275,90
WFE/EFE,raw,2,55.00000000000001,0.10000000000000009,0.5488721804511278,80
WFE/EFE,raw,3,61.25000000000001,0.2250000000000001,0.6124394436630723,80
WFE/EFE,raw,4,58.75,0.17500000000000004,0.5858823529411765,80
WFE/EFE,raw,5,50.0,0.0,0.5,80
WFE/EFE,raw,6,58.75,0.17500000000000004,0.5858823529411765,80
WFE/EFE,raw,7,66.25,0.32499999999999996,0.6624472573839661,80
WFE/EFE,raw,8,52.5,0.050000000000000044,0.5238095238095238,80
WFE/EFE,raw,9,57.49999999999999,0.1499999999999999,0.5747342088805503,80
WFE/EFE,raw,10,68.75,0.375,0.6874511642444132,80
WFE/EFE,raw,11,53.75,0.07499999999999996,0.5374277230817315,80
WFE/EFE,raw,12,52.5,0.050000000000000044,0.5247029393370857,80
WFE/EFE,raw,13,45.0,-0.09999999999999998,0.4373401534526854,80
WFE/EFE,raw,14,58.75,0.17500000000000004,0.5843174303259329,80
WFE/EFE,raw,15,47.5,-0.050000000000000044,0.4696969696969697,80
WFE/EFE,raw,16,66.25,0.32499999999999996,0.6581737616711505,80
WFE/EFE,raw,17,42.5,-0.15000000000000002,0.42464040025015637,80
WFE/EFE,raw,18,51.24999999999999,0.02499999999999991,0.5124238162212846,80
WFE/EPS,fbc,1,52.22222222222223,0.04444444444444451,0.5216907675194661,90
WFE/EPS,fbc,2,42.5,-0.15000000000000002,0.4235588972431078,80
WFE/EPS,fbc,3,53.75,0.07499999999999996,0.531571451178984,80
WFE/EPS,fbc,4,52.5,0.050000000000000044,0.5247029393370857,80
WFE/EPS,fbc,5,60.0,0.19999999999999996,0.5997498436522827,80
WFE/EPS,fbc,6,53.75,0.07499999999999996,0.5374277230817315,80
WFE/EPS,fbc,7,61.25000000000001,0.2250000000000001,0.6019900497512438,80
WFE/EPS,fbc,8,51.24999999999999,0.02499999999999991,0.4992778045257583,80
WFE/EPS,fbc,9,58.75,0.17500000000000004,0.5874355368026254,80
WFE/EPS,fbc,10,52.5,0.050000000000000044,0.525,80
WFE/EPS,fbc,11,48.75,-0.025000000000000022,0.4874199093608376,80
WFE/EPS,fbc,12,51.24999999999999,0.02499999999999991,0.5105882352941176,80
WFE/EPS,fbc,13,56.25,0.125,0.5540691192865106,80
WFE/EPS,fbc,14,50.0,0.0,0.48849104859335035,80
WFE/EPS,fbc,15,55.00000000000001,0.10000000000000009,0.5454545454545454,80
WFE/EPS,fbc,16,57.49999999999999,0.1499999999999999,0.5725958516656191,80
WFE/EPS,fbc,17,47.5,-0.050000000000000044,0.4736842105263158,80
WFE/EPS,fbc,18,53.75,0.07499999999999996,0.5206477732793522,80
WFE/EPS,raw,1,50.0,0.0,0.4994438264738599,90
WFE/EPS,raw,2,53.75,0.07499999999999996,0.5374277230817315,80
WFE/EPS,raw,3,62.5,0.25,0.6240601503759399,80
WFE/EPS,raw,4,62.5,0.25,0.6228786926461345,80
WFE/EPS,raw,5,42.5,-0.15000000000000002,0.425,80
WFE/EPS,raw,6,55.00000000000001,0.10000000000000009,0.5474544311753614,80
WFE/EPS,raw,7,60.0,0.19999999999999996,0.5989974937343359,80
WFE/EPS,raw,8,45.0,-0.09999999999999998,0.44688874921433064,80
WFE/EPS,raw,9,53.75,0.07499999999999996,0.5374277230817315,80
WFE/EPS,raw,10,60.0,0.19999999999999996,0.5997498436522827,80
WFE/EPS,raw,11,43.75,-0.125,0.43529411764705883,80
WFE/EPS,raw,12,63.74999999999999,0.2749999999999999,0.6374433505235193,80
WFE/EPS,raw,13,50.0,0.0,0.4920634920634921,80
WFE/EPS,raw,14,51.24999999999999,0.02499999999999991,0.5087387812942843,80
WFE/EPS,raw,15,50.0,0.0,0.48849104859335035,80
WFE/EPS,raw,16,61.25000000000001,0.2250000000000001,0.5983805668016194,80
WFE/EPS,raw,17,45.0,-0.09999999999999998,0.44965603502188867,80
WFE/EPS,raw,18,58.75,0.17500000000000004,0.5858823529411765,80
WFE/SAA,fbc,1,66.66666666666666,0.33333333333333326,0.6625,90
WFE/SAA,fbc,2,47.5,-0.050000000000000044,0.475,80
WFE/SAA,fbc,3,81.25,0.625,0.8122359568142701,80
WFE/SAA,fbc,4,75.0,0.5,0.75,80
WFE/SAA,fbc,5,53.75,0.07499999999999996,0.5285873546743112,80
WFE/SAA,fbc,6,52.5,0.050000000000000044,0.5247029393370857,80
WFE/SAA,fbc,7,63.74999999999999,0.2749999999999999,0.6369895165075887,80
WFE/SAA,fbc,8,55.00000000000001,0.10000000000000009,0.5454545454545454,80
WFE/SAA,fbc,9,51.24999999999999,0.02499999999999991,0.5087387812942843,80
WFE/SAA,fbc,10,60.0,0.19999999999999996,0.5989974937343359,80
WFE/SAA,fbc,11,57.49999999999999,0.1499999999999999,0.575,80
WFE/SAA,fbc,12,63.74999999999999,0.2749999999999999,0.6374433505235193,80
WFE/SAA,fbc,13,51.24999999999999,0.02499999999999991,0.5124238162212846,80
WFE/SAA,fbc,14,48.75,-0.025000000000000022,0.48677828195900485,80
WFE/SAA,fbc,15,52.5,0.050000000000000044,0.5202020202020202,80
WFE/SAA,fbc,16,53.75,0.07499999999999996,0.5374277230817315,80
WFE/SAA,fbc,17,52.5,0.050000000000000044,0.5247029393370857,80
WFE/SAA,fbc,18,66.25,0.32499999999999996,0.6611764705882353,80
WFE/SAA,raw,1,64.44444444444444,0.288888888888889,0.6437407224146462,90
WFE/SAA,raw,2,50.0,0.0,0.5,80
WFE/SAA,raw,3,77.5,0.55,0.7744360902255639,80
WFE/SAA,raw,4,82.5,0.6499999999999999,0.8248905565978737,80
WFE/SAA,raw,5,46.25,-0.07499999999999996,0.4617430762009075,80
WFE/SAA,raw,6,66.25,0.32499999999999996,0.6624472573839661,80
WFE/SAA,raw,7,60.0,0.19999999999999996,0.5989974937343359,80
WFE/SAA,raw,8,52.5,0.050000000000000044,0.5238095238095238,80
WFE/SAA,raw,9,55.00000000000001,0.10000000000000009,0.5488721804511278,80
WFE/SAA,raw,10,58.75,0.17500000000000004,0.5858823529411765,80
WFE/SAA,raw,11,61.25000000000001,0.2250000000000001,0.6119543107494915,80
WFE/SAA,raw,12,70.0,0.3999999999999999,0.6992481203007519,80
WFE/SAA,raw,13,50.0,0.0,0.4996873045653534,80
WFE/SAA,raw,14,53.75,0.07499999999999996,0.5339316643048339,80
WFE/SAA,raw,15,48.75,-0.025000000000000022,0.48549019607843136,80
WFE/SAA,raw,16,60.0,0.19999999999999996,0.5997498436522827,80
WFE/SAA,raw,17,52.5,0.050000000000000044,0.5223130106851037,80
WFE/SAA,raw,18,80.0,0.6000000000000001,0.7994987468671679,80
WFE/SFE,fbc,1,51.11111111111111,0.022222222222222143,0.5108695652173914,90
WFE/SFE,fbc,2,51.24999999999999,0.02499999999999991,0.5118134877171022,80
WFE/SFE,fbc,3,68.75,0.375,0.6870599280237835,80
WFE/SFE,fbc,4,73.75,0.4750000000000001,0.7374589779653071,80
WFE/SFE,fbc,5,64.19753086419753,0.28405973788479116,0.6419753086419753,81
WFE/SFE,fbc,6,63.74999999999999,0.2749999999999999,0.6374433505235193,80
WFE/SFE,fbc,7,60.0,0.19999999999999996,0.6,80
WFE/SFE,fbc,8,52.5,0.050000000000000044,0.5099935525467441,80
WFE/SFE,fbc,9,55.00000000000001,0.10000000000000009,0.5428571428571428,80
WFE/SFE,fbc,10,56.25,0.125,0.5624316299421784,80
WFE/SFE,fbc,11,55.00000000000001,0.10000000000000009,0.5488721804511278,80
WFE/SFE,fbc,12,52.5,0.050000000000000044,0.5247029393370857,80
WFE/SFE,fbc,13,63.74999999999999,0.2749999999999999,0.6374433505235193,80
WFE/SFE,fbc,14,48.75,-0.025000000000000022,0.4874199093608376,80
WFE/SFE,fbc,15,51.24999999999999,0.02499999999999991,0.5118134877171022,80
WFE/SFE,fbc,16,55.00000000000001,0.10000000000000009,0.5454545454545454,80
WFE/SFE,fbc,17,48.75,-0.025000000000000022,0.47762382544991244,80
WFE/SFE,fbc,18,75.0,0.5,0.7498436522826767,80
WFE/SFE,raw,1,58.88888888888889,0.1777777777777778,0.5884315906562847,90
WFE/SFE,raw,2,58.75,0.17500000000000004,0.5869191049913942,80
WFE/SFE,raw,3,76.25,0.5249999999999999,0.7621655452980755,80
WFE/SFE,raw,4,75.0,0.5,0.7498436522826767,80
WFE/SFE,raw,5,59.25925925925925,0.1853093569033831,0.5925925925925926,81
WFE/SFE,raw,6,63.74999999999999,0.2749999999999999,0.6328532995727172,80
WFE/SFE,raw,7,52.5,0.050000000000000044,0.525,80
WFE/SFE,raw,8,65.0,0.30000000000000004,0.6497811131957474,80
WFE/SFE,raw,9,63.74999999999999,0.2749999999999999,0.6369895165075887,80
WFE/SFE,raw,10,56.25,0.125,0.5624316299421784,80
WFE/SFE,raw,11,53.75,0.07499999999999996,0.5374277230817315,80
WFE/SFE,raw,12,62.5,0.25,0.625,80
WFE/SFE,raw,13,61.25000000000001,0.2250000000000001,0.6124394436630723,80
WFE/SFE,raw,14,53.75,0.07499999999999996,0.5339316643048339,80
WFE/SFE,raw,15,46.25,-0.07499999999999996,0.46241600250039067,80
WFE/SFE,raw,16,56.25,0.125,0.5591245473153834,80
WFE/SFE,raw,17,47.5,-0.050000000000000044,0.475,80
WFE/SFE,raw,18,78.75,0.575,0.7866666666666666,80
WFE/SPS,fbc,1,58.88888888888889,0.1777777777777778,0.5888381281639709,90
WFE/SPS,fbc,2,50.0,0.0,0.4949494949494949,80
WFE/SPS,fbc,3,70.0,0.3999999999999999,0.6983029541169076,80
WFE/SPS,fbc,4,73.75,0.4750000000000001,0.7364705882352941,80
WFE/SPS,fbc,5,62.5,0.25,0.6212121212121212,80
WFE/SPS,fbc,6,53.75,0.07499999999999996,0.5368486934751995,80
WFE/SPS,fbc,7,72.5,0.44999999999999996,0.7243107769423559,80
WFE/SPS,fbc,8,50.0,0.0,0.4996873045653534,80
WFE/SPS,fbc,9,56.25,0.125,0.5607843137254902,80
WFE/SPS,fbc,10,58.75,0.17500000000000004,0.5858823529411765,80
WFE/SPS,fbc,11,61.25000000000001,0.2250000000000001,0.6124394436630723,80
WFE/SPS,fbc,12,71.25,0.42500000000000004,0.7124550711048601,80
WFE/SPS,fbc,13,66.25,0.32499999999999996,0.6624472573839661,80
WFE/SPS,fbc,14,52.5,0.050000000000000044,0.5238095238095238,80
WFE/SPS,fbc,15,47.5,-0.050000000000000044,0.4666666666666667,80
WFE/SPS,fbc,16,46.25,-0.07499999999999996,0.4617430762009075,80
WFE/SPS,fbc,17,61.25000000000001,0.2250000000000001,0.6119543107494915,80
WFE/SPS,fbc,18,66.25,0.32499999999999996,0.6611764705882353,80
WFE/SPS,raw,1,63.33333333333333,0.2666666666666666,0.6329254727474972,90
WFE/SPS,raw,2,46.25,-0.07499999999999996,0.46039215686274515,80
WFE/SPS,raw,3,73.75,0.4750000000000001,0.7371303395399781,80
WFE/SPS,raw,4,78.75,0.575,0.7866666666666666,80
WFE/SPS,raw,5,53.75,0.07499999999999996,0.5368486934751995,80
WFE/SPS,raw,6,55.00000000000001,0.10000000000000009,0.5488721804511278,80
WFE/SPS,raw,7,71.25,0.42500000000000004,0.7124550711048601,80
WFE/SPS,raw,8,60.0,0.19999999999999996,0.6,80
WFE/SPS,raw,9,52.5,0.050000000000000044,0.5238095238095238,80
WFE/SPS,raw,10,70.0,0.3999999999999999,0.6992481203007519,80
WFE/SPS,raw,11,56.25,0.125,0.5618838992332968,80
WFE/SPS,raw,12,70.0,0.3999999999999999,0.7,80
WFE/SPS,raw,13,56.25,0.125,0.5624316299421784,80
WFE/SPS,raw,14,61.25000000000001,0.2250000000000001,0.6119543107494915,80
WFE/SPS,raw,15,46.25,-0.07499999999999996,0.46039215686274515,80
WFE/SPS,raw,16,66.25,0.32499999999999996,0.6598960793575814,80
WFE/SPS,raw,17,58.75,0.17500000000000004,0.5858823529411765,80
WFE/SPS,raw,18,67.5,0.3500000000000001,0.6747967479674797,80
WFE/WAA,fbc,1,54.44444444444444,0.0888888888888888,0.5439377085650723,90
WFE/WAA,fbc,2,55.00000000000001,0.10000000000000009,0.5488721804511278,80
WFE/WAA,fbc,3,56.25,0.125,0.5624316299421784,80
WFE/WAA,fbc,4,51.24999999999999,0.02499999999999991,0.5124238162212846,80
WFE/WAA,fbc,5,58.75,0.17500000000000004,0.5858823529411765,80
WFE/WAA,fbc,6,62.5,0.25,0.6240601503759399,80
WFE/WAA,fbc,7,58.75,0.17500000000000004,0.5858823529411765,80
WFE/WAA,fbc,8,56.25,0.125,0.5607843137254902,80
WFE/WAA,fbc,9,58.75,0.17500000000000004,0.5843174303259329,80
WFE/WAA,fbc,10,58.75,0.17500000000000004,0.5869191049913942,80
WFE/WAA,fbc,11,60.0,0.19999999999999996,0.5989974937343359,80
WFE/WAA,fbc,12,60.0,0.19999999999999996,0.5997498436522827,80
WFE/WAA,fbc,13,57.49999999999999,0.1499999999999999,0.5707070707070707,80
WFE/WAA,fbc,14,55.00000000000001,0.10000000000000009,0.549718574108818,80
WFE/WAA,fbc,15,51.24999999999999,0.02499999999999991,0.4992778045257583,80
WFE/WAA,fbc,16,57.49999999999999,0.1499999999999999,0.5652173913043479,80
WFE/WAA,fbc,17,60.0,0.19999999999999996,0.5989974937343359,80
WFE/WAA,fbc,18,70.0,0.3999999999999999,0.6992481203007519,80
WFE/WAA,raw,1,61.111111111111114,0.22222222222222232,0.6110630942091617,90
WFE/WAA,raw,2,61.25000000000001,0.2250000000000001,0.6124394436630723,80
WFE/WAA,raw,3,66.25,0.32499999999999996,0.6624472573839661,80
WFE/WAA,raw,4,62.5,0.25,0.6247654784240151,80
WFE/WAA,raw,5,67.5,0.3500000000000001,0.6741854636591479,80
WFE/WAA,raw,6,61.25000000000001,0.2250000000000001,0.6119543107494915,80
WFE/WAA,raw,7,65.0,0.30000000000000004,0.6491228070175439,80
WFE/WAA,raw,8,61.25000000000001,0.2250000000000001,0.6109803921568627,80
WFE/WAA,raw,9,52.5,0.050000000000000044,0.525,80
WFE/WAA,raw,10,48.75,-0.025000000000000022,0.48677828195900485,80
WFE/WAA,raw,11,67.5,0.3500000000000001,0.675,80
WFE/WAA,raw,12,52.5,0.050000000000000044,0.525,80
WFE/WAA,raw,13,50.0,0.0,0.4842037395228885,80
WFE/WAA,raw,14,61.25000000000001,0.2250000000000001,0.6124394436630723,80
WFE/WAA,raw,15,51.24999999999999,0.02499999999999991,0.5124238162212846,80
WFE/WAA,raw,16,58.75,0.17500000000000004,0.57955088389871,80
WFE/WAA,raw,17,57.49999999999999,0.1499999999999999,0.5725958516656191,80
WFE/WAA,raw,18,67.5,0.3500000000000001,0.6747967479674797,80
