scope,pair,contrast,window,n_subjects,mean_x,mean_y,diff,sd_diff,t,p_ttest,p_wilcoxon,cohen_dz,n_x_better,n_y_better,n_ties,p_holm
pair,EFE_SFE,A - B,4000,18,71.009945,68.201303,2.808642,4.705265,2.532495,0.021469,0.035329,0.596915,10,4,4,1.0
pair,EFE_SFE,A - B,avg,18,68.998414,66.726252,2.272162,3.247495,2.968432,0.008615,0.010547,0.699666,11,4,3,1.0
pair,EFE_SFE,B+CWT - B,800,18,58.356481,63.985768,-5.629287,10.168424,-2.348746,0.031188,0.041653,-0.553605,5,12,1,1.0
pair,EFE_SFE,B+CWT - B,1500,18,59.492455,66.009088,-6.516632,9.817446,-2.816183,0.011893,0.021302,-0.663781,5,11,2,1.0
pair,EFE_SFE,B+CWT - B,3000,18,57.425412,68.708848,-11.283436,9.806228,-4.881751,0.00014,0.000502,-1.15064,2,15,1,0.051963
pair,EFE_SFE,B+CWT - B,4000,18,57.169925,68.201303,-11.031379,9.680476,-4.834698,0.000155,0.000531,-1.139549,1,15,2,0.057068
pair,EFE_SFE,B+CWT - B,avg,18,58.111068,66.726252,-8.615183,6.954952,-5.255411,6.4e-05,0.000417,-1.238712,1,16,1,0.025004
pair,EFE_SFE,B+CWT - A,800,18,58.356481,65.385802,-7.029321,10.715394,-2.783181,0.012748,0.01593,-0.656002,5,13,0,1.0
pair,EFE_SFE,B+CWT - A,1500,18,59.492455,69.29784,-9.805384,10.495732,-3.963585,0.001003,0.001467,-0.934226,2,13,3,0.331105
pair,EFE_SFE,B+CWT - A,3000,18,57.425412,70.300069,-12.874657,11.378976,-4.800304,0.000167,0.00042,-1.131442,2,16,0,0.061032
pair,EFE_SFE,B+CWT - A,4000,18,57.169925,71.009945,-13.840021,9.971092,-5.888847,1.8e-05,8e-06,-1.388015,0,18,0,0.0072
pair,EFE_SFE,B+CWT - A,avg,18,58.111068,68.998414,-10.887346,8.371832,-5.517442,3.8e-05,0.000293,-1.300473,0,17,1,0.014958
pair,SPS_SAA,A - B,800,18,62.268519,63.533951,-1.265432,5.833701,-0.920303,0.37029,0.437737,-0.216918,8,8,2,1.0
pair,SPS_SAA,A - B,1500,18,68.132716,68.742284,-0.609568,5.523013,-0.468255,0.64555,0.639694,-0.110369,7,11,0,1.0
pair,SPS_SAA,A - B,3000,18,71.54321,68.973765,2.569444,10.514977,1.036734,0.314383,0.468741,0.24436,8,8,2,1.0
pair,SPS_SAA,A - B,4000,18,71.404321,67.114198,4.290123,8.782152,2.07255,0.053734,0.038477,0.488505,12,4,2,1.0
pair,SPS_SAA,A - B,avg,18,68.337191,67.091049,1.246142,5.053989,1.046091,0.310166,0.417114,0.246566,10,8,0,1.0
pair,SPS_SAA,B+CWT - B,800,18,56.095679,63.533951,-7.438272,9.831462,-3.20989,0.005137,0.00521,-0.756578,2,15,1,1.0
pair,SPS_SAA,B+CWT - B,1500,18,58.82716,68.742284,-9.915123,10.844968,-3.878878,0.001206,0.002647,-0.91426,2,15,1,0.391853
pair,SPS_SAA,B+CWT - B,3000,18,57.901235,68.973765,-11.072531,9.233,-5.087921,9.1e-05,0.000252,-1.199234,3,15,0,0.034657
pair,SPS_SAA,B+CWT - B,4000,18,57.029321,67.114198,-10.084877,11.272534,-3.795642,0.001444,0.000839,-0.894641,3,15,0,0.455001
pair,SPS_SAA,B+CWT - B,avg,18,57.463349,67.091049,-9.627701,7.385204,-5.530907,3.7e-05,0.000145,-1.303647,2,16,0,0.014591
pair,SPS_SAA,B+CWT - A,800,18,56.095679,62.268519,-6.17284,11.573725,-2.26281,0.03703,0.034233,-0.533349,5,13,0,1.0
pair,SPS_SAA,B+CWT - A,1500,18,58.82716,68.132716,-9.305556,9.267494,-4.260065,0.000529,0.001931,-1.004107,3,14,1,0.182343
pair,SPS_SAA,B+CWT - A,3000,18,57.901235,71.54321,-13.641975,10.976881,-5.272718,6.2e-05,0.000252,-1.242792,2,16,0,0.02419
pair,SPS_SAA,B+CWT - A,4000,18,57.029321,71.404321,-14.375,12.428102,-4.907263,0.000133,0.001121,-1.156653,1,15,2,0.049514
pair,SPS_SAA,B+CWT - A,avg,18,57.463349,68.337191,-10.873843,6.915003,-6.671552,4e-06,3.8e-05,-1.5725,2,16,0,0.001637
pair,SPS_SFE,A - B,800,18,64.998285,66.788409,-1.790123,6.070103,-1.25119,0.227811,0.308584,-0.294908,6,11,1,1.0
pair,SPS_SFE,A - B,1500,18,67.464849,65.950789,1.51406,4.482955,1.432897,0.170021,0.285338,0.337737,12,5,1,1.0
pair,SPS_SFE,A - B,3000,18,71.699246,66.679527,5.019719,6.797868,3.132874,0.006062,0.00901,0.738425,13,1,4,1.0
pair,SPS_SFE,A - B,4000,18,69.060357,66.933299,2.127058,7.418488,1.216466,0.240428,0.28373,0.286724,12,6,0,1.0
pair,SPS_SFE,A - B,avg,18,68.305684,66.588006,1.717678,3.679483,1.980575,0.064057,0.059937,0.466826,13,5,0,1.0
pair,SPS_SFE,B+CWT - B,800,18,56.670096,66.788409,-10.118313,6.336521,-6.774753,3e-06,8e-06,-1.596825,0,18,0,0.001353
pair,SPS_SFE,B+CWT - B,1500,18,61.137689,65.950789,-4.8131,9.730474,-2.098588,0.051099,0.053856,-0.494642,4,14,0,1.0
pair,SPS_SFE,B+CWT - B,3000,18,58.587963,66.679527,-8.091564,7.725316,-4.443779,0.000356,0.001634,-1.047409,2,15,1,0.125359
pair,SPS_SFE,B+CWT - B,4000,18,60.587277,66.933299,-6.346022,8.703692,-3.093387,0.006597,0.004745,-0.729118,5,13,0,1.0
pair,SPS_SFE,B+CWT - B,avg,18,59.245756,66.588006,-7.34225,5.475777,-5.688786,2.7e-05,5.3e-05,-1.34086,1,17,0,0.010685
pair,SPS_SFE,B+CWT - A,800,18,56.670096,64.998285,-8.328189,6.84723,-5.160264,7.8e-05,0.00084,-1.216286,2,15,1,0.030132
pair,SPS_SFE,B+CWT - A,1500,18,61.137689,67.464849,-6.32716,10.080605,-2.662922,0.016394,0.016807,-0.627657,4,13,1,1.0
pair,SPS_SFE,B+CWT - A,3000,18,58.587963,71.699246,-13.111283,10.547355,-5.273973,6.2e-05,0.000252,-1.243087,2,16,0,0.024189
pair,SPS_SFE,B+CWT - A,4000,18,60.587277,69.060357,-8.47308,9.190294,-3.911543,0.001123,0.001579,-0.92196,3,15,0,0.366168
pair,SPS_SFE,B+CWT - A,avg,18,59.245756,68.305684,-9.059928,6.020023,-6.385028,7e-06,2.3e-05,-1.504966,1,17,0,0.002794
pair,SAA_SFE,A - B,800,18,59.836248,60.922497,-1.086248,6.386404,-0.721621,0.480336,0.716837,-0.170088,7,9,2,1.0
pair,SAA_SFE,A - B,1500,18,65.209191,62.812071,2.397119,6.303712,1.613354,0.125075,0.049341,0.380271,13,4,1,1.0
pair,SAA_SFE,A - B,3000,18,65.404664,61.118827,4.285837,7.170763,2.53575,0.021326,0.01387,0.597682,12,6,0,1.0
pair,SAA_SFE,A - B,4000,18,66.27572,62.271091,4.00463,7.259402,2.340441,0.031713,0.032933,0.551647,13,4,1,1.0
pair,SAA_SFE,A - B,avg,18,64.181456,61.781121,2.400334,4.142288,2.458486,0.024978,0.03849,0.579471,12,6,0,1.0
pair,SAA_SFE,B+CWT - B,800,18,54.087791,60.922497,-6.834705,7.66754,-3.781813,0.001488,0.00193,-0.891382,4,14,0,0.467381
pair,SAA_SFE,B+CWT - B,1500,18,56.973594,62.812071,-5.838477,6.391708,-3.875421,0.001215,0.003857,-0.913446,4,13,1,0.393589
pair,SAA_SFE,B+CWT - B,3000,18,56.081104,61.118827,-5.037723,8.550156,-2.499749,0.02296,0.026848,-0.589197,5,13,0,1.0
pair,SAA_SFE,B+CWT - B,4000,18,57.615741,62.271091,-4.65535,8.162946,-2.419589,0.027033,0.035106,-0.570303,4,13,1,1.0
pair,SAA_SFE,B+CWT - B,avg,18,56.189558,61.781121,-5.591564,5.595308,-4.239801,0.000552,0.000107,-0.999331,2,16,0,0.18938
pair,SAA_SFE,B+CWT - A,800,18,54.087791,59.836248,-5.748457,6.940708,-3.513854,0.002663,0.006962,-0.828223,2,15,1,0.782875
pair,SAA_SFE,B+CWT - A,1500,18,56.973594,65.209191,-8.235597,7.092448,-4.926463,0.000128,0.000761,-1.161178,1,15,2,0.047685
pair,SAA_SFE,B+CWT - A,3000,18,56.081104,65.404664,-9.32356,6.39402,-6.186485,1e-05,2.3e-05,-1.458169,1,17,0,0.004081
pair,SAA_SFE,B+CWT - A,4000,18,57.615741,66.27572,-8.659979,7.053652,-5.208816,7.1e-05,0.000145,-1.22773,2,16,0,0.027319
pair,SAA_SFE,B+CWT - A,avg,18,56.189558,64.181456,-7.991898,4.89835,-6.922077,2e-06,8e-06,-1.631549,0,18,0,0.001032
pooled,ALL(28),A - B,800,18,63.045421,63.832029,-0.786608,1.36787,-2.439776,0.025947,0.031249,-0.575061,6,11,1,0.077841
pooled,ALL(28),A - B,1500,18,66.613052,66.677751,-0.064698,1.482848,-0.185112,0.855332,1.0,-0.043631,7,11,0,0.855332
pooled,ALL(28),A - B,3000,18,67.956165,66.462926,1.493239,1.983245,3.1944,0.005311,0.004005,0.752927,15,3,0,0.026556
pooled,ALL(28),A - B,4000,18,67.798017,66.10612,1.691897,2.496147,2.875676,0.010489,0.01387,0.677803,13,5,0,0.041957
pooled,ALL(28),A - B,avg,18,66.353164,65.769707,0.583457,1.244284,1.989417,0.062992,0.09874,0.46891,11,7,0,0.125985
pooled,ALL(28),B+CWT - B,800,18,58.589004,63.832029,-5.243025,3.14809,-7.065958,2e-06,8e-06,-1.665462,0,18,0,1.7e-05
pooled,ALL(28),B+CWT - B,1500,18,60.393641,66.677751,-6.28411,3.465579,-7.69315,1e-06,8e-06,-1.813293,0,18,0,7e-06
pooled,ALL(28),B+CWT - B,3000,18,59.148295,66.462926,-7.314631,4.167565,-7.446399,1e-06,1.5e-05,-1.755133,1,17,0,1.1e-05
pooled,ALL(28),B+CWT - B,4000,18,59.061367,66.10612,-7.044753,5.034983,-5.936138,1.6e-05,1.5e-05,-1.399161,1,17,0,0.000114
pooled,ALL(28),B+CWT - B,avg,18,59.298077,65.769707,-6.47163,3.435458,-7.99218,0.0,1.5e-05,-1.883775,1,17,0,5e-06
pooled,ALL(28),B+CWT - A,800,18,58.589004,63.045421,-4.456417,3.632644,-5.204742,7.2e-05,7.6e-05,-1.226769,2,16,0,0.000429
pooled,ALL(28),B+CWT - A,1500,18,60.393641,66.613052,-6.219411,3.685515,-7.159578,2e-06,1.5e-05,-1.687529,1,17,0,1.6e-05
pooled,ALL(28),B+CWT - A,3000,18,59.148295,67.956165,-8.80787,4.801571,-7.782584,1e-06,1.5e-05,-1.834373,1,17,0,7e-06
pooled,ALL(28),B+CWT - A,4000,18,59.061367,67.798017,-8.73665,5.742484,-6.454779,6e-06,1.5e-05,-1.521406,1,17,0,4.7e-05
pooled,ALL(28),B+CWT - A,avg,18,59.298077,66.353164,-7.055087,3.628136,-8.250022,0.0,8e-06,-1.944549,0,18,0,4e-06
