pair,model,window,mean_acc,sd_acc,n_subjects
WFE_EFE,conformer_a,3000,63.64197530864198,9.934717414324236,18
WFE_EFE,conformer_a,4000,64.47530864197532,11.4881450724159,18
WFE_EFE,conformer_a,avg,62.71412037037036,9.098978043025994,18
WFE_EFE,conformer_b,800,62.816358024691354,8.517811760251996,18
WFE_EFE,conformer_b,1500,62.191358024691354,9.62740358886163,18
WFE_EFE,conformer_b,3000,61.79012345679012,10.96553830597057,18
WFE_EFE,conformer_b,4000,62.183641975308646,9.723716686673622,18
WFE_EFE,conformer_b,avg,62.245370370370374,8.742280545475674,18
WFE_EFE,conformer_b_cwt,800,56.71296296296296,7.577067127852666,18
WFE_EFE,conformer_b_cwt,1500,58.117283950617285,9.832962012281106,18
WFE_EFE,conformer_b_cwt,3000,57.07561728395061,8.866197576926067,18
WFE_EFE,conformer_b_cwt,4000,56.041666666666664,7.7441866242096875,18
WFE_EFE,conformer_b_cwt,avg,56.98688271604939,7.04026574967386,18
WFE_SPS,conformer_a,800,67.6929012345679,12.704047983577796,18
WFE_SPS,conformer_a,1500,69.52160493827161,11.710955290490343,18
WFE_SPS,conformer_a,3000,69.12037037037037,12.203082161234581,18
WFE_SPS,conformer_a,4000,70.91820987654322,12.669613492438074,18
WFE_SPS,conformer_a,avg,69.31327160493828,11.525301649791906,18
WFE_SPS,conformer_b,800,67.28395061728395,11.949594404120196,18
WFE_SPS,conformer_b,1500,69.33641975308643,12.917901370774688,18
WFE_SPS,conformer_b,3000,70.79475308641976,12.342674209949367,18
WFE_SPS,conformer_b,4000,68.76543209876543,13.1211750390931,18
WFE_SPS,conformer_b,avg,69.04513888888889,11.855863170756182,18
WFE_SPS,conformer_b_cwt,800,60.956790123456784,10.390423247560959,18
WFE_SPS,conformer_b_cwt,1500,67.49228395061728,11.062851919308967,18
WFE_SPS,conformer_b_cwt,3000,61.797839506172835,11.042010643532459,18
WFE_SPS,conformer_b_cwt,4000,61.61265432098766,9.645370728528837,18
WFE_SPS,conformer_b_cwt,avg,62.964891975308646,9.073829398253535,18
WFE_SAA,conformer_a,800,64.7145061728395,10.134744007073941,18
WFE_SAA,conformer_a,1500,72.02932098765433,10.23941113175868,18
WFE_SAA,conformer_a,3000,70.78703703703702,10.803965556691743,18
WFE_SAA,conformer_a,4000,69.52160493827161,13.29935265362214,18
WFE_SAA,conformer_a,avg,69.26311728395062,10.042133598901565,18
WFE_SAA,conformer_b,800,64.45987654320987,10.245255124296815,18
WFE_SAA,conformer_b,1500,68.44907407407408,11.063547091942448,18
WFE_SAA,conformer_b,3000,68.0787037037037,13.796444798224037,18
WFE_SAA,conformer_b,4000,69.02006172839506,11.19063375009288,18
WFE_SAA,conformer_b,avg,67.50192901234567,10.399498871749394,18
WFE_SAA,conformer_b_cwt,800,58.78086419753087,8.149741748500729,18
WFE_SAA,conformer_b_cwt,1500,62.276234567901234,10.220332626850738,18
WFE_SAA,conformer_b_cwt,3000,62.53858024691359,12.892776553674194,18
WFE_SAA,conformer_b_cwt,4000,64.07407407407408,11.245510683385525,18
WFE_SAA,conformer_b_cwt,avg,61.91743827160494,8.950591948509206,18
WFE_SFE,conformer_a,800,61.68981481481482,8.069945733813562,18
WFE_SFE,conformer_a,1500,64.75823045267491,11.846729169715374,18
WFE_SFE,conformer_a,3000,67.99211248285322,9.689790821377974,18
WFE_SFE,conformer_a,4000,66.91015089163238,8.78054360917952,18
WFE_SFE,conformer_a,avg,65.33757716049382,8.742035597140815,18
WFE_SFE,conformer_b,800,61.42489711934157,8.099518113238318,18
WFE_SFE,conformer_b,1500,65.6232853223594,10.476877061726423,18
WFE_SFE,conformer_b,3000,65.07887517146777,11.406666195687,18
WFE_SFE,conformer_b,4000,64.92541152263374,10.995531060503243,18
WFE_SFE,conformer_b,avg,64.26311728395062,8.983737756485423,18
WFE_SFE,conformer_b_cwt,800,53.561385459533604,5.918826301232561,18
WFE_SFE,conformer_b_cwt,1500,54.901406035665296,6.5789225485415495,18
WFE_SFE,conformer_b_cwt,3000,57.706618655692736,11.141881185378166,18
WFE_SFE,conformer_b_cwt,4000,57.267661179698216,12.730470209415731,18
WFE_SFE,conformer_b_cwt,avg,55.85926783264747,7.167120494252799,18
WAA_EPS,conformer_a,800,60.26234567901234,10.136581894496429,18
WAA_EPS,conformer_a,1500,63.47222222222222,9.181138309250915,18
WAA_EPS,conformer_a,3000,61.41975308641976,10.247543805154978,18
WAA_EPS,conformer_a,4000,61.01851851851851,8.107506585602295,18
WAA_EPS,conformer_a,avg,61.543209876543216,7.755243366601714,18
WAA_EPS,conformer_b,800,58.40277777777778,10.596246175251684,18
WAA_EPS,conformer_b,1500,59.98456790123456,8.800867405333314,18
WAA_EPS,conformer_b,3000,61.46604938271605,6.3450868145690995,18
WAA_EPS,conformer_b,4000,61.64351851851851,7.93467021790806,18
WAA_EPS,conformer_b,avg,60.37422839506173,7.020948644382898,18
WAA_EPS,conformer_b_cwt,800,55.879629629629626,5.694942589402177,18
WAA_EPS,conformer_b_cwt,1500,57.839506172839506,6.02381617019642,18
WAA_EPS,conformer_b_cwt,3000,53.88117283950617,7.861863434032036,18
WAA_EPS,conformer_b_cwt,4000,56.52777777777778,8.352918162538488,18
WAA_EPS,conformer_b_cwt,avg,56.03202160493827,4.480374665403425,18
WAA_EFE,conformer_a,800,60.98765432098766,8.268935391199573,18
WAA_EFE,conformer_a,1500,62.638888888888886,6.723106677622541,18
WAA_EFE,conformer_a,3000,65.64043209876543,8.602823717233068,18
WAA_EFE,conformer_a,4000,65.3395061728395,8.726720019461577,18
WAA_EFE,conformer_a,avg,63.65162037037036,6.793887243577827,18
WAA_EFE,conformer_b,800,60.43981481481481,7.881723997089949,18
WAA_EFE,conformer_b,1500,63.117283950617285,7.480642870232261,18
WAA_EFE,conformer_b,3000,64.96141975308643,10.192501457237153,18
WAA_EFE,conformer_b,4000,64.59104938271605,11.506592493091327,18
WAA_EFE,conformer_b,avg,63.277391975308646,7.846491402801064,18
WAA_EFE,conformer_b_cwt,800,57.577160493827165,10.079592274711965,18
WAA_EFE,conformer_b_cwt,1500,57.816358024691354,8.701664602608506,18
WAA_EFE,conformer_b_cwt,3000,57.708333333333336,6.8229985214368485,18
WAA_EFE,conformer_b_cwt,4000,60.84104938271605,10.269435784157837,18
WAA_EFE,conformer_b_cwt,avg,58.48572530864198,6.54324255967922,18
WAA_SPS,conformer_a,800,63.44907407407407,13.770265484388094,18
WAA_SPS,conformer_a,1500,66.72839506172839,9.913526605783444,18
WAA_SPS,conformer_a,3000,68.77314814814814,9.622651888926145,18
WAA_SPS,conformer_a,4000,70.10802469135803,9.303001253611622,18
WAA_SPS,conformer_a,avg,67.26466049382717,9.587125649460885,18
WAA_SPS,conformer_b,800,64.06635802469135,13.38470542841005,18
WAA_SPS,conformer_b,1500,68.60339506172839,10.808740333947961,18
WAA_SPS,conformer_b,3000,67.32253086419753,9.990555356969711,18
WAA_SPS,conformer_b,4000,68.89660493827161,9.77686235667425,18
WAA_SPS,conformer_b,avg,67.22222222222223,10.087444470613576,18
WAA_SPS,conformer_b_cwt,800,60.03086419753087,9.352876407993609,18
WAA_SPS,conformer_b_cwt,1500,62.808641975308646,10.691903564081098,18
WAA_SPS,conformer_b_cwt,3000,57.60802469135802,6.256179870581205,18
WAA_SPS,conformer_b_cwt,4000,59.19753086419754,8.281093826791674,18
