scope,pair,contrast,window,n_subjects,mean_x,mean_y,diff,sd_diff,t,p_ttest,p_wilcoxon,cohen_dz,n_x_better,n_y_better,n_ties,p_holm
pair,SPS_SAA,B - FINE,avg,18,65.875772,65.07716,0.798611,2.486688,1.362543,0.190806,0.155302,0.321154,9,6,3,1.0
pair,SPS_SAA,A - B,800,18,60.925926,63.08642,-2.160494,5.823837,-1.573911,0.133934,0.129065,-0.370974,6,11,1,1.0
pair,SPS_SAA,A - B,1500,18,66.635802,65.802469,0.833333,5.091082,0.694456,0.496778,0.569129,0.163685,9,8,1,1.0
pair,SPS_SAA,A - B,3000,18,70.146605,66.373457,3.773148,9.011014,1.776505,0.093548,0.123297,0.418726,11,6,1,1.0
pair,SPS_SAA,A - B,4000,18,71.381173,68.240741,3.140432,8.316723,1.60204,0.127564,0.212912,0.377604,11,5,2,1.0
pair,SPS_SAA,A - B,avg,18,67.272377,65.875772,1.396605,4.821156,1.229019,0.235806,0.495079,0.289683,11,7,0,1.0
pair,SPS_SFE,A - FINE,800,18,66.215706,63.832305,2.383402,7.745053,1.305597,0.209083,0.19046,0.307732,10,5,3,1.0
pair,SPS_SFE,A - FINE,1500,18,65.228909,66.338306,-1.109396,6.736393,-0.698708,0.494183,0.669902,-0.164687,9,8,1,1.0
pair,SPS_SFE,A - FINE,3000,18,70.433813,66.992455,3.441358,6.302801,2.316501,0.033272,0.025959,0.546005,13,3,2,1.0
pair,SPS_SFE,A - FINE,4000,18,68.60511,66.96845,1.63666,5.678831,1.222745,0.238108,0.417114,0.288204,9,9,0,1.0
pair,SPS_SFE,A - FINE,avg,18,67.620885,66.032879,1.588006,2.925254,2.303164,0.03417,0.023674,0.542861,12,6,0,1.0
pair,SPS_SFE,B - FINE,800,18,62.552298,63.832305,-1.280007,6.451559,-0.841752,0.411612,0.550533,-0.198403,7,8,3,1.0
pair,SPS_SFE,B - FINE,1500,18,62.584877,66.338306,-3.753429,5.274261,-3.019276,0.00773,0.012103,-0.71165,4,12,2,1.0
pair,SPS_SFE,B - FINE,3000,18,65.435528,66.992455,-1.556927,6.320333,-1.045116,0.310603,0.422074,-0.246336,7,9,2,1.0
pair,SPS_SFE,B - FINE,4000,18,68.908608,66.96845,1.940158,4.812885,1.710282,0.1054,0.162795,0.403117,9,6,3,1.0
pair,SPS_SFE,B - FINE,avg,18,64.870328,66.032879,-1.162551,3.392643,-1.453819,0.164209,0.181465,-0.342668,7,11,0,1.0
pair,SPS_SFE,A - B,800,18,66.215706,62.552298,3.663409,5.298597,2.933329,0.009282,0.0098,0.691392,14,3,1,1.0
pair,SPS_SFE,A - B,1500,18,65.228909,62.584877,2.644033,8.049902,1.393518,0.181416,0.167351,0.328455,12,6,0,1.0
pair,SPS_SFE,A - B,3000,18,70.433813,65.435528,4.998285,7.451432,2.845886,0.011171,0.005955,0.670782,12,4,2,1.0
pair,SPS_SFE,A - B,4000,18,68.60511,68.908608,-0.303498,7.656508,-0.168175,0.86843,0.687243,-0.039639,7,10,1,1.0
pair,SPS_SFE,A - B,avg,18,67.620885,64.870328,2.750557,4.552677,2.563245,0.020153,0.03849,0.604163,13,5,0,1.0
pair,SAA_SFE,A - FINE,800,18,60.019719,58.539095,1.480624,6.293166,0.998187,0.332186,0.355487,0.235275,11,6,1,1.0
pair,SAA_SFE,A - FINE,1500,18,65.610425,62.022462,3.587963,6.241234,2.439011,0.025987,0.02949,0.57488,12,4,2,1.0
pair,SAA_SFE,A - FINE,3000,18,65.762174,60.868484,4.89369,7.583284,2.737886,0.014019,0.01995,0.645326,12,4,2,1.0
pair,SAA_SFE,A - FINE,4000,18,65.395233,59.951989,5.443244,6.107302,3.781331,0.00149,0.001889,0.891268,14,3,1,0.618364
pair,SAA_SFE,A - FINE,avg,18,64.196888,60.345508,3.85138,3.50418,4.663008,0.000223,0.000107,1.099082,17,1,0,0.093461
pair,SAA_SFE,B - FINE,800,18,59.357853,58.539095,0.818759,5.452109,0.637129,0.532528,0.60241,0.150173,9,8,1,1.0
pair,SAA_SFE,B - FINE,1500,18,62.138203,62.022462,0.115741,4.516685,0.108718,0.914699,0.932011,0.025625,7,8,3,1.0
pair,SAA_SFE,B - FINE,3000,18,60.972222,60.868484,0.103738,4.556675,0.096589,0.924183,0.905649,0.022766,9,8,1,1.0
pair,SAA_SFE,B - FINE,4000,18,60.005144,59.951989,0.053155,4.866404,0.046342,0.963578,0.876619,0.010923,8,8,2,1.0
pair,SAA_SFE,B - FINE,avg,18,60.618356,60.345508,0.272848,2.577861,0.449053,0.659065,0.865044,0.105843,10,8,0,1.0
pair,SAA_SFE,A - B,800,18,60.019719,59.357853,0.661866,6.943206,0.404432,0.690938,0.641549,0.095326,9,7,2,1.0
pair,SAA_SFE,A - B,1500,18,65.610425,62.138203,3.472222,6.773048,2.175002,0.044034,0.026634,0.512653,11,4,3,1.0
pair,SAA_SFE,A - B,3000,18,65.762174,60.972222,4.789952,6.863902,2.960713,0.008758,0.012032,0.697847,14,4,0,1.0
pair,SAA_SFE,A - B,4000,18,65.395233,60.005144,5.390089,6.44329,3.549152,0.002467,0.003365,0.836543,15,3,0,1.0
pair,SAA_SFE,A - B,avg,18,64.196888,60.618356,3.578532,3.837192,3.95665,0.001019,0.000529,0.932591,15,1,2,0.423715
pooled,ALL(28),A - FINE,800,18,62.098643,63.636433,-1.53779,2.675372,-2.438649,0.026007,0.043167,-0.574795,6,12,0,0.15604
pooled,ALL(28),A - FINE,1500,18,65.96864,65.186318,0.782322,1.766107,1.879337,0.077453,0.079816,0.442964,10,7,1,0.309811
pooled,ALL(28),A - FINE,3000,18,67.527312,64.9985,2.528813,2.027518,5.291615,6e-05,0.000252,1.247246,17,1,0,0.000837
pooled,ALL(28),A - FINE,4000,18,67.584387,64.866898,2.717488,2.124219,5.42756,4.5e-05,0.000191,1.279288,17,1,0,0.000679
pooled,ALL(28),A - FINE,avg,18,65.794745,64.672037,1.122708,1.306785,3.645012,0.002003,0.001289,0.859138,16,2,0,0.022036
pooled,ALL(28),B - FINE,800,18,62.880965,63.636433,-0.755469,1.925217,-1.664842,0.114265,0.167351,-0.392407,8,10,0,0.342795
pooled,ALL(28),B - FINE,1500,18,65.878282,65.186318,0.691964,1.065971,2.754067,0.013552,0.023053,0.64914,12,5,1,0.094864
pooled,ALL(28),B - FINE,3000,18,65.683636,64.9985,0.685136,1.016803,2.858752,0.010871,0.023674,0.673814,12,6,0,0.086971
pooled,ALL(28),B - FINE,4000,18,66.084779,64.866898,1.21788,1.083094,4.770618,0.000178,0.001395,1.124445,15,2,1,0.002224
pooled,ALL(28),B - FINE,avg,18,65.131915,64.672037,0.459878,0.563784,3.460717,0.002988,0.0056,0.815699,16,2,0,0.029879
pooled,ALL(28),A - B,800,18,62.098643,62.880965,-0.782322,2.045751,-1.62244,0.123106,0.246208,-0.382413,7,11,0,0.342795
pooled,ALL(28),A - B,1500,18,65.96864,65.878282,0.090357,1.869671,0.205038,0.839977,0.966118,0.048328,10,8,0,0.839977
pooled,ALL(28),A - B,3000,18,67.527312,65.683636,1.843677,1.633614,4.788193,0.000171,0.000671,1.128588,17,1,0,0.002224
pooled,ALL(28),A - B,4000,18,67.584387,66.084779,1.499608,1.881875,3.38083,0.003552,0.002335,0.796869,16,2,0,0.031969
pooled,ALL(28),A - B,avg,18,65.794745,65.131915,0.66283,1.228751,2.288626,0.035176,0.034233,0.539434,14,4,0,0.175881
