pair,model,subject,window_ms,accuracy,n_test
EPS/SAA,conformer_b,4,3000,77.5,80
EPS/SAA,conformer_b,4,4000,83.75,80
EPS/SAA,conformer_b,5,800,80.0,80
EPS/SAA,conformer_b,5,1500,93.75,80
EPS/SAA,conformer_b,5,3000,83.75,80
EPS/SAA,conformer_b,5,4000,87.5,80
EPS/SAA,conformer_b,6,800,68.75,80
EPS/SAA,conformer_b,6,1500,75.0,80
EPS/SAA,conformer_b,6,3000,63.74999999999999,80
EPS/SAA,conformer_b,6,4000,75.0,80
EPS/SAA,conformer_b,7,800,72.5,80
EPS/SAA,conformer_b,7,1500,93.75,80
EPS/SAA,conformer_b,7,3000,95.0,80
EPS/SAA,conformer_b,7,4000,91.25,80
EPS/SAA,conformer_b,8,800,56.25,80
EPS/SAA,conformer_b,8,1500,71.25,80
EPS/SAA,conformer_b,8,3000,61.25000000000001,80
EPS/SAA,conformer_b,8,4000,62.5,80
EPS/SAA,conformer_b,9,800,57.49999999999999,80
EPS/SAA,conformer_b,9,1500,60.0,80
EPS/SAA,conformer_b,9,3000,52.5,80
EPS/SAA,conformer_b,9,4000,51.24999999999999,80
EPS/SAA,conformer_b,10,800,61.25000000000001,80
EPS/SAA,conformer_b,10,1500,62.5,80
EPS/SAA,conformer_b,10,3000,63.74999999999999,80
EPS/SAA,conformer_b,10,4000,57.49999999999999,80
EPS/SAA,conformer_b,11,800,53.75,80
EPS/SAA,conformer_b,11,1500,67.5,80
EPS/SAA,conformer_b,11,3000,66.25,80
EPS/SAA,conformer_b,11,4000,60.0,80
EPS/SAA,conformer_b,12,800,56.25,80
EPS/SAA,conformer_b,12,1500,61.25000000000001,80
EPS/SAA,conformer_b,12,3000,65.0,80
EPS/SAA,conformer_b,12,4000,56.25,80
EPS/SAA,conformer_b,13,800,62.5,80
EPS/SAA,conformer_b,13,1500,73.75,80
EPS/SAA,conformer_b,13,3000,68.75,80
EPS/SAA,conformer_b,13,4000,62.5,80
EPS/SAA,conformer_b,14,800,42.5,80
EPS/SAA,conformer_b,14,1500,58.75,80
EPS/SAA,conformer_b,14,3000,62.5,80
EPS/SAA,conformer_b,14,4000,61.25000000000001,80
EPS/SAA,conformer_b,15,800,58.75,80
EPS/SAA,conformer_b,15,1500,56.25,80
EPS/SAA,conformer_b,15,3000,58.75,80
EPS/SAA,conformer_b,15,4000,51.24999999999999,80
EPS/SAA,conformer_b,16,800,47.5,80
EPS/SAA,conformer_b,16,1500,45.0,80
EPS/SAA,conformer_b,16,3000,50.0,80
EPS/SAA,conformer_b,16,4000,46.25,80
EPS/SAA,conformer_b,17,800,71.25,80
EPS/SAA,conformer_b,17,1500,67.5,80
EPS/SAA,conformer_b,17,3000,75.0,80
EPS/SAA,conformer_b,17,4000,71.25,80
EPS/SAA,conformer_b,18,800,83.75,80
EPS/SAA,conformer_b,18,1500,90.0,80
EPS/SAA,conformer_b,18,3000,85.0,80
EPS/SAA,conformer_b,18,4000,87.5,80
EPS/SFE,fine,1,800,64.44444444444444,90
EPS/SFE,fine,1,1500,70.0,90
EPS/SFE,fine,1,3000,60.0,90
EPS/SFE,fine,1,4000,54.44444444444444,90
EPS/SFE,fine,2,800,58.75,80
EPS/SFE,fine,2,1500,67.5,80
EPS/SFE,fine,2,3000,65.0,80
EPS/SFE,fine,2,4000,48.75,80
EPS/SFE,fine,3,800,78.75,80
EPS/SFE,fine,3,1500,72.5,80
EPS/SFE,fine,3,3000,65.0,80
EPS/SFE,fine,3,4000,62.5,80
EPS/SFE,fine,4,800,96.25,80
EPS/SFE,fine,4,1500,85.0,80
EPS/SFE,fine,4,3000,81.25,80
EPS/SFE,fine,4,4000,71.25,80
EPS/SFE,fine,5,800,58.0246913580247,81
EPS/SFE,fine,5,1500,86.41975308641975,81
EPS/SFE,fine,5,3000,85.18518518518519,81
EPS/SFE,fine,5,4000,87.65432098765432,81
EPS/SFE,fine,6,800,53.75,80
EPS/SFE,fine,6,1500,75.0,80
EPS/SFE,fine,6,3000,67.5,80
EPS/SFE,fine,6,4000,66.25,80
EPS/SFE,fine,7,800,78.75,80
EPS/SFE,fine,7,1500,81.25,80
EPS/SFE,fine,7,3000,83.75,80
EPS/SFE,fine,7,4000,76.25,80
EPS/SFE,fine,8,800,48.75,80
EPS/SFE,fine,8,1500,43.75,80
EPS/SFE,fine,8,3000,43.75,80
EPS/SFE,fine,8,4000,50.0,80
EPS/SFE,fine,9,800,63.74999999999999,80
EPS/SFE,fine,9,1500,61.25000000000001,80
EPS/SFE,fine,9,3000,60.0,80
EPS/SFE,fine,9,4000,55.00000000000001,80
EPS/SFE,fine,10,800,65.0,80
EPS/SFE,fine,10,1500,57.49999999999999,80
EPS/SFE,fine,10,3000,53.75,80
EPS/SFE,fine,10,4000,46.25,80
EPS/SFE,fine,11,800,52.5,80
EPS/SFE,fine,11,1500,56.25,80
EPS/SFE,fine,11,3000,67.5,80
EPS/SFE,fine,11,4000,67.5,80
EPS/SFE,fine,12,800,51.24999999999999,80
EPS/SFE,fine,12,1500,60.0,80
EPS/SFE,fine,12,3000,63.74999999999999,80
EPS/SFE,fine,12,4000,70.0,80
EPS/SFE,fine,13,800,72.5,80
EPS/SFE,fine,13,1500,77.5,80
EPS/SFE,fine,13,3000,75.0,80
EPS/SFE,fine,13,4000,68.75,80
EPS/SFE,fine,14,800,60.0,80
EPS/SFE,fine,14,1500,72.5,80
EPS/SFE,fine,14,3000,60.0,80
EPS/SFE,fine,14,4000,60.0,80
EPS/SFE,fine,15,800,62.5,80
EPS/SFE,fine,15,1500,57.49999999999999,80
EPS/SFE,fine,15,3000,55.00000000000001,80
EPS/SFE,fine,15,4000,52.5,80
EPS/SFE,fine,16,800,52.5,80
EPS/SFE,fine,16,1500,51.24999999999999,80
EPS/SFE,fine,16,3000,61.25000000000001,80
EPS/SFE,fine,16,4000,41.25,80
EPS/SFE,fine,17,800,63.74999999999999,80
EPS/SFE,fine,17,1500,65.0,80
EPS/SFE,fine,17,3000,63.74999999999999,80
EPS/SFE,fine,17,4000,68.75,80
EPS/SFE,fine,18,800,73.75,80
EPS/SFE,fine,18,1500,80.0,80
EPS/SFE,fine,18,3000,81.25,80
EPS/SFE,fine,18,4000,88.75,80
EPS/SFE,conformer_a,1,800,56.66666666666666,90
EPS/SFE,conformer_a,1,1500,72.22222222222221,90
EPS/SFE,conformer_a,1,3000,65.55555555555556,90
EPS/SFE,conformer_a,1,4000,61.11111111111112,90
EPS/SFE,conformer_a,2,800,60.0,80
EPS/SFE,conformer_a,2,1500,70.0,80
EPS/SFE,conformer_a,2,3000,70.0,80
EPS/SFE,conformer_a,2,4000,76.25,80
EPS/SFE,conformer_a,3,800,82.5,80
EPS/SFE,conformer_a,3,1500,76.25,80
EPS/SFE,conformer_a,3,3000,66.25,80
EPS/SFE,conformer_a,3,4000,66.25,80
EPS/SFE,conformer_a,4,800,80.0,80
EPS/SFE,conformer_a,4,1500,85.0,80
EPS/SFE,conformer_a,4,3000,82.5,80
EPS/SFE,conformer_a,4,4000,82.5,80
EPS/SFE,conformer_a,5,800,59.25925925925925,81
EPS/SFE,conformer_a,5,1500,82.71604938271605,81
EPS/SFE,conformer_a,5,3000,85.18518518518519,81
EPS/SFE,conformer_a,5,4000,83.9506172839506,81
EPS/SFE,conformer_a,6,800,56.25,80
EPS/SFE,conformer_a,6,1500,71.25,80
EPS/SFE,conformer_a,6,3000,70.0,80
EPS/SFE,conformer_a,6,4000,73.75,80
EPS/SFE,conformer_a,7,800,70.0,80
EPS/SFE,conformer_a,7,1500,85.0,80
EPS/SFE,conformer_a,7,3000,88.75,80
EPS/SFE,conformer_a,7,4000,82.5,80
EPS/SFE,conformer_a,8,800,45.0,80
EPS/SFE,conformer_a,8,1500,40.0,80
EPS/SFE,conformer_a,8,3000,51.24999999999999,80
EPS/SFE,conformer_a,8,4000,50.0,80
EPS/SFE,conformer_a,9,800,58.75,80
EPS/SFE,conformer_a,9,1500,51.24999999999999,80
EPS/SFE,conformer_a,9,3000,61.25000000000001,80
EPS/SFE,conformer_a,9,4000,57.49999999999999,80
EPS/SFE,conformer_a,10,800,70.0,80
EPS/SFE,conformer_a,10,1500,77.5,80
EPS/SFE,conformer_a,10,3000,72.5,80
EPS/SFE,conformer_a,10,4000,67.5,80
EPS/SFE,conformer_a,11,800,61.25000000000001,80
EPS/SFE,conformer_a,11,1500,62.5,80
EPS/SFE,conformer_a,11,3000,65.0,80
EPS/SFE,conformer_a,11,4000,73.75,80
EPS/SFE,conformer_a,12,800,55.00000000000001,80
EPS/SFE,conformer_a,12,1500,66.25,80
EPS/SFE,conformer_a,12,3000,70.0,80
EPS/SFE,conformer_a,12,4000,71.25,80
EPS/SFE,conformer_a,13,800,58.75,80
EPS/SFE,conformer_a,13,1500,82.5,80
EPS/SFE,conformer_a,13,3000,65.0,80
EPS/SFE,conformer_a,13,4000,70.0,80
EPS/SFE,conformer_a,14,800,52.5,80
EPS/SFE,conformer_a,14,1500,72.5,80
EPS/SFE,conformer_a,14,3000,60.0,80
EPS/SFE,conformer_a,14,4000,57.49999999999999,80
EPS/SFE,conformer_a,15,800,63.74999999999999,80
EPS/SFE,conformer_a,15,1500,61.25000000000001,80
EPS/SFE,conformer_a,15,3000,63.74999999999999,80
EPS/SFE,conformer_a,15,4000,60.0,80
EPS/SFE,conformer_a,16,800,61.25000000000001,80
EPS/SFE,conformer_a,16,1500,60.0,80
EPS/SFE,conformer_a,16,3000,55.00000000000001,80
EPS/SFE,conformer_a,16,4000,57.49999999999999,80
EPS/SFE,conformer_a,17,800,57.49999999999999,80
EPS/SFE,conformer_a,17,1500,75.0,80
EPS/SFE,conformer_a,17,3000,70.0,80
EPS/SFE,conformer_a,17,4000,76.25,80
EPS/SFE,conformer_a,18,800,78.75,80
EPS/SFE,conformer_a,18,1500,77.5,80
EPS/SFE,conformer_a,18,3000,88.75,80
EPS/SFE,conformer_a,18,4000,88.75,80
EPS/SFE,conformer_b,1,800,63.33333333333333,90
EPS/SFE,conformer_b,1,1500,71.11111111111111,90
EPS/SFE,conformer_b,1,3000,63.33333333333333,90
EPS/SFE,conformer_b,1,4000,54.44444444444444,90
EPS/SFE,conformer_b,2,800,63.74999999999999,80
EPS/SFE,conformer_b,2,1500,65.0,80
EPS/SFE,conformer_b,2,3000,60.0,80
EPS/SFE,conformer_b,2,4000,55.00000000000001,80
EPS/SFE,conformer_b,3,800,78.75,80
EPS/SFE,conformer_b,3,1500,70.0,80
EPS/SFE,conformer_b,3,3000,58.75,80
EPS/SFE,conformer_b,3,4000,58.75,80
EPS/SFE,conformer_b,4,800,88.75,80
EPS/SFE,conformer_b,4,1500,88.75,80
EPS/SFE,conformer_b,4,3000,81.25,80
EPS/SFE,conformer_b,4,4000,80.0,80
EPS/SFE,conformer_b,5,800,66.66666666666666,81
EPS/SFE,conformer_b,5,1500,87.65432098765432,81
EPS/SFE,conformer_b,5,3000,87.65432098765432,81
EPS/SFE,conformer_b,5,4000,82.71604938271605,81
EPS/SFE,conformer_b,6,800,71.25,80
EPS/SFE,conformer_b,6,1500,66.25,80
EPS/SFE,conformer_b,6,3000,61.25000000000001,80
EPS/SFE,conformer_b,6,4000,72.5,80
EPS/SFE,conformer_b,7,800,78.75,80
EPS/SFE,conformer_b,7,1500,83.75,80
EPS/SFE,conformer_b,7,3000,80.0,80
EPS/SFE,conformer_b,7,4000,72.5,80
EPS/SFE,conformer_b,8,800,43.75,80
EPS/SFE,conformer_b,8,1500,37.5,80
EPS/SFE,conformer_b,8,3000,47.5,80
EPS/SFE,conformer_b,8,4000,42.5,80
EPS/SFE,conformer_b,9,800,51.24999999999999,80
EPS/SFE,conformer_b,9,1500,56.25,80
EPS/SFE,conformer_b,9,3000,61.25000000000001,80
EPS/SFE,conformer_b,9,4000,55.00000000000001,80
EPS/SFE,conformer_b,10,800,68.75,80
EPS/SFE,conformer_b,10,1500,63.74999999999999,80
EPS/SFE,conformer_b,10,3000,56.25,80
EPS/SFE,conformer_b,10,4000,52.5,80
EPS/SFE,conformer_b,11,800,60.0,80
EPS/SFE,conformer_b,11,1500,67.5,80
EPS/SFE,conformer_b,11,3000,70.0,80
EPS/SFE,conformer_b,11,4000,76.25,80
EPS/SFE,conformer_b,12,800,56.25,80
EPS/SFE,conformer_b,12,1500,61.25000000000001,80
EPS/SFE,conformer_b,12,3000,71.25,80
EPS/SFE,conformer_b,12,4000,67.5,80
EPS/SFE,conformer_b,13,800,72.5,80
EPS/SFE,conformer_b,13,1500,70.0,80
EPS/SFE,conformer_b,13,3000,67.5,80
EPS/SFE,conformer_b,13,4000,66.25,80
EPS/SFE,conformer_b,14,800,61.25000000000001,80
EPS/SFE,conformer_b,14,1500,57.49999999999999,80
EPS/SFE,conformer_b,14,3000,55.00000000000001,80
EPS/SFE,conformer_b,14,4000,50.0,80
EPS/SFE,conformer_b,15,800,61.25000000000001,80
EPS/SFE,conformer_b,15,1500,45.0,80
EPS/SFE,conformer_b,15,3000,52.5,80
EPS/SFE,conformer_b,15,4000,61.25000000000001,80
EPS/SFE,conformer_b,16,800,57.49999999999999,80
EPS/SFE,conformer_b,16,1500,45.0,80
EPS/SFE,conformer_b,16,3000,58.75,80
EPS/SFE,conformer_b,16,4000,51.24999999999999,80
EPS/SFE,conformer_b,17,800,53.75,80
EPS/SFE,conformer_b,17,1500,68.75,80
EPS/SFE,conformer_b,17,3000,75.0,80
EPS/SFE,conformer_b,17,4000,70.0,80
EPS/SFE,conformer_b,18,800,76.25,80
EPS/SFE,conformer_b,18,1500,81.25,80
EPS/SFE,conformer_b,18,3000,80.0,80
EPS/SFE,conformer_b,18,4000,87.5,80
EFE/SPS,fine,1,800,48.888888888888886,90
EFE/SPS,fine,1,1500,63.33333333333333,90
EFE/SPS,fine,1,3000,72.22222222222221,90
EFE/SPS,fine,1,4000,73.33333333333333,90
EFE/SPS,fine,2,800,66.25,80
EFE/SPS,fine,2,1500,66.25,80
EFE/SPS,fine,2,3000,76.25,80
EFE/SPS,fine,2,4000,66.25,80
EFE/SPS,fine,3,800,87.5,80
EFE/SPS,fine,3,1500,77.5,80
EFE/SPS,fine,3,3000,77.5,80
EFE/SPS,fine,3,4000,68.75,80
EFE/SPS,fine,4,800,95.0,80
EFE/SPS,fine,4,1500,86.25,80
EFE/SPS,fine,4,3000,91.25,80
EFE/SPS,fine,4,4000,88.75,80
EFE/SPS,fine,5,800,76.25,80
EFE/SPS,fine,5,1500,72.5,80
EFE/SPS,fine,5,3000,71.25,80
EFE/SPS,fine,5,4000,77.5,80
EFE/SPS,fine,6,800,52.5,80
EFE/SPS,fine,6,1500,50.0,80
EFE/SPS,fine,6,3000,51.24999999999999,80
EFE/SPS,fine,6,4000,58.75,80
EFE/SPS,fine,7,800,68.75,80
EFE/SPS,fine,7,1500,76.25,80
EFE/SPS,fine,7,3000,80.0,80
EFE/SPS,fine,7,4000,73.75,80
EFE/SPS,fine,8,800,48.75,80
EFE/SPS,fine,8,1500,50.0,80
EFE/SPS,fine,8,3000,51.24999999999999,80
EFE/SPS,fine,8,4000,57.49999999999999,80
EFE/SPS,fine,9,800,52.5,80
EFE/SPS,fine,9,1500,62.5,80
EFE/SPS,fine,9,3000,63.74999999999999,80
EFE/SPS,fine,9,4000,58.75,80
EFE/SPS,fine,10,800,82.5,80
EFE/SPS,fine,10,1500,77.5,80
EFE/SPS,fine,10,3000,81.25,80
EFE/SPS,fine,10,4000,82.5,80
EFE/SPS,fine,11,800,65.0,80
EFE/SPS,fine,11,1500,66.25,80
EFE/SPS,fine,11,3000,66.25,80
EFE/SPS,fine,11,4000,70.0,80
EFE/SPS,fine,12,800,52.5,80
EFE/SPS,fine,12,1500,56.25,80
EFE/SPS,fine,12,3000,61.25000000000001,80
EFE/SPS,fine,12,4000,63.74999999999999,80
EFE/SPS,fine,13,800,63.74999999999999,80
EFE/SPS,fine,13,1500,57.49999999999999,80
EFE/SPS,fine,13,3000,52.5,80
EFE/SPS,fine,13,4000,53.75,80
EFE/SPS,fine,14,800,63.74999999999999,80
EFE/SPS,fine,14,1500,68.75,80
EFE/SPS,fine,14,3000,58.75,80
EFE/SPS,fine,14,4000,68.75,80
EFE/SPS,fine,15,800,83.75,80
EFE/SPS,fine,15,1500,78.75,80
EFE/SPS,fine,15,3000,50.0,80
EFE/SPS,fine,15,4000,56.25,80
EFE/SPS,fine,16,800,43.75,80
EFE/SPS,fine,16,1500,47.5,80
EFE/SPS,fine,16,3000,43.75,80
EFE/SPS,fine,16,4000,47.5,80
EFE/SPS,fine,17,800,67.5,80
EFE/SPS,fine,17,1500,68.75,80
EFE/SPS,fine,17,3000,68.75,80
EFE/SPS,fine,17,4000,61.25000000000001,80
EFE/SPS,fine,18,800,77.5,80
EFE/SPS,fine,18,1500,77.5,80
EFE/SPS,fine,18,3000,86.25,80
EFE/SPS,fine,18,4000,82.5,80
EFE/SPS,conformer_a,1,800,54.44444444444444,90
EFE/SPS,conformer_a,1,1500,64.44444444444444,90
EFE/SPS,conformer_a,1,3000,65.55555555555556,90
EFE/SPS,conformer_a,1,4000,70.0,90
EFE/SPS,conformer_a,2,800,60.0,80
EFE/SPS,conformer_a,2,1500,66.25,80
EFE/SPS,conformer_a,2,3000,80.0,80
EFE/SPS,conformer_a,2,4000,80.0,80
EFE/SPS,conformer_a,3,800,80.0,80
EFE/SPS,conformer_a,3,1500,78.75,80
EFE/SPS,conformer_a,3,3000,80.0,80
EFE/SPS,conformer_a,3,4000,78.75,80
EFE/SPS,conformer_a,4,800,78.75,80
EFE/SPS,conformer_a,4,1500,87.5,80
EFE/SPS,conformer_a,4,3000,92.5,80
EFE/SPS,conformer_a,4,4000,90.0,80
EFE/SPS,conformer_a,5,800,75.0,80
EFE/SPS,conformer_a,5,1500,78.75,80
EFE/SPS,conformer_a,5,3000,70.0,80
EFE/SPS,conformer_a,5,4000,81.25,80
EFE/SPS,conformer_a,6,800,52.5,80
EFE/SPS,conformer_a,6,1500,51.24999999999999,80
EFE/SPS,conformer_a,6,3000,55.00000000000001,80
EFE/SPS,conformer_a,6,4000,62.5,80
EFE/SPS,conformer_a,7,800,63.74999999999999,80
EFE/SPS,conformer_a,7,1500,83.75,80
EFE/SPS,conformer_a,7,3000,76.25,80
EFE/SPS,conformer_a,7,4000,78.75,80
EFE/SPS,conformer_a,8,800,50.0,80
EFE/SPS,conformer_a,8,1500,51.24999999999999,80
EFE/SPS,conformer_a,8,3000,56.25,80
EFE/SPS,conformer_a,8,4000,60.0,80
EFE/SPS,conformer_a,9,800,48.75,80
EFE/SPS,conformer_a,9,1500,48.75,80
EFE/SPS,conformer_a,9,3000,57.49999999999999,80
EFE/SPS,conformer_a,9,4000,50.0,80
EFE/SPS,conformer_a,10,800,86.25,80
EFE/SPS,conformer_a,10,1500,86.25,80
EFE/SPS,conformer_a,10,3000,85.0,80
EFE/SPS,conformer_a,10,4000,81.25,80
EFE/SPS,conformer_a,11,800,53.75,80
EFE/SPS,conformer_a,11,1500,60.0,80
EFE/SPS,conformer_a,11,3000,77.5,80
EFE/SPS,conformer_a,11,4000,75.0,80
EFE/SPS,conformer_a,12,800,57.49999999999999,80
EFE/SPS,conformer_a,12,1500,58.75,80
EFE/SPS,conformer_a,12,3000,60.0,80
EFE/SPS,conformer_a,12,4000,57.49999999999999,80
EFE/SPS,conformer_a,13,800,51.24999999999999,80
EFE/SPS,conformer_a,13,1500,50.0,80
EFE/SPS,conformer_a,13,3000,57.49999999999999,80
EFE/SPS,conformer_a,13,4000,53.75,80
EFE/SPS,conformer_a,14,800,73.75,80
EFE/SPS,conformer_a,14,1500,62.5,80
EFE/SPS,conformer_a,14,3000,71.25,80
EFE/SPS,conformer_a,14,4000,61.25000000000001,80
EFE/SPS,conformer_a,15,800,71.25,80
EFE/SPS,conformer_a,15,1500,78.75,80
EFE/SPS,conformer_a,15,3000,85.0,80
EFE/SPS,conformer_a,15,4000,76.25,80
EFE/SPS,conformer_a,16,800,56.25,80
EFE/SPS,conformer_a,16,1500,50.0,80
EFE/SPS,conformer_a,16,3000,47.5,80
EFE/SPS,conformer_a,16,4000,50.0,80
EFE/SPS,conformer_a,17,800,65.0,80
EFE/SPS,conformer_a,17,1500,66.25,80
EFE/SPS,conformer_a,17,3000,62.5,80
EFE/SPS,conformer_a,17,4000,58.75,80
EFE/SPS,conformer_a,18,800,65.0,80
EFE/SPS,conformer_a,18,1500,75.0,80
EFE/SPS,conformer_a,18,3000,80.0,80
EFE/SPS,conformer_a,18,4000,82.5,80
EFE/SPS,conformer_b,1,800,51.11111111111111,90
EFE/SPS,conformer_b,1,1500,63.33333333333333,90
EFE/SPS,conformer_b,1,3000,71.11111111111111,90
EFE/SPS,conformer_b,1,4000,63.33333333333333,90
EFE/SPS,conformer_b,2,800,62.5,80
EFE/SPS,conformer_b,2,1500,63.74999999999999,80
EFE/SPS,conformer_b,2,3000,72.5,80
EFE/SPS,conformer_b,2,4000,71.25,80
EFE/SPS,conformer_b,3,800,82.5,80
EFE/SPS,conformer_b,3,1500,80.0,80
EFE/SPS,conformer_b,3,3000,80.0,80
EFE/SPS,conformer_b,3,4000,80.0,80
EFE/SPS,conformer_b,4,800,83.75,80
EFE/SPS,conformer_b,4,1500,96.25,80
EFE/SPS,conformer_b,4,3000,91.25,80
EFE/SPS,conformer_b,4,4000,90.0,80
EFE/SPS,conformer_b,5,800,80.0,80
EFE/SPS,conformer_b,5,1500,77.5,80
EFE/SPS,conformer_b,5,3000,72.5,80
EFE/SPS,conformer_b,5,4000,66.25,80
EFE/SPS,conformer_b,6,800,52.5,80
EFE/SPS,conformer_b,6,1500,50.0,80
EFE/SPS,conformer_b,6,3000,50.0,80
EFE/SPS,conformer_b,6,4000,56.25,80
EFE/SPS,conformer_b,7,800,70.0,80
EFE/SPS,conformer_b,7,1500,75.0,80
EFE/SPS,conformer_b,7,3000,85.0,80
EFE/SPS,conformer_b,7,4000,77.5,80
EFE/SPS,conformer_b,8,800,42.5,80
EFE/SPS,conformer_b,8,1500,46.25,80
EFE/SPS,conformer_b,8,3000,52.5,80
EFE/SPS,conformer_b,8,4000,61.25000000000001,80
EFE/SPS,conformer_b,9,800,48.75,80
EFE/SPS,conformer_b,9,1500,58.75,80
EFE/SPS,conformer_b,9,3000,65.0,80
EFE/SPS,conformer_b,9,4000,57.49999999999999,80
EFE/SPS,conformer_b,10,800,78.75,80
EFE/SPS,conformer_b,10,1500,78.75,80
EFE/SPS,conformer_b,10,3000,81.25,80
EFE/SPS,conformer_b,10,4000,85.0,80
EFE/SPS,conformer_b,11,800,71.25,80
EFE/SPS,conformer_b,11,1500,62.5,80
EFE/SPS,conformer_b,11,3000,67.5,80
EFE/SPS,conformer_b,11,4000,80.0,80
EFE/SPS,conformer_b,12,800,62.5,80
EFE/SPS,conformer_b,12,1500,62.5,80
EFE/SPS,conformer_b,12,3000,55.00000000000001,80
EFE/SPS,conformer_b,12,4000,62.5,80
EFE/SPS,conformer_b,13,800,53.75,80
EFE/SPS,conformer_b,13,1500,57.49999999999999,80
EFE/SPS,conformer_b,13,3000,57.49999999999999,80
EFE/SPS,conformer_b,13,4000,50.0,80
EFE/SPS,conformer_b,14,800,70.0,80
EFE/SPS,conformer_b,14,1500,65.0,80
EFE/SPS,conformer_b,14,3000,65.0,80
EFE/SPS,conformer_b,14,4000,63.74999999999999,80
EFE/SPS,conformer_b,15,800,76.25,80
EFE/SPS,conformer_b,15,1500,70.0,80
EFE/SPS,conformer_b,15,3000,67.5,80
EFE/SPS,conformer_b,15,4000,65.0,80
EFE/SPS,conformer_b,16,800,52.5,80
EFE/SPS,conformer_b,16,1500,47.5,80
EFE/SPS,conformer_b,16,3000,47.5,80
EFE/SPS,conformer_b,16,4000,58.75,80
EFE/SPS,conformer_b,17,800,66.25,80
EFE/SPS,conformer_b,17,1500,70.0,80
EFE/SPS,conformer_b,17,3000,62.5,80
EFE/SPS,conformer_b,17,4000,62.5,80
EFE/SPS,conformer_b,18,800,65.0,80
EFE/SPS,conformer_b,18,1500,85.0,80
EFE/SPS,conformer_b,18,3000,82.5,80
EFE/SPS,conformer_b,18,4000,87.5,80
EFE/SAA,fine,1,800,58.88888888888889,90
EFE/SAA,fine,1,1500,64.44444444444444,90
EFE/SAA,fine,1,3000,55.55555555555556,90
EFE/SAA,fine,1,4000,60.0,90
EFE/SAA,fine,2,800,72.5,80
EFE/SAA,fine,2,1500,63.74999999999999,80
EFE/SAA,fine,2,3000,61.25000000000001,80
EFE/SAA,fine,2,4000,63.74999999999999,80
EFE/SAA,fine,3,800,80.0,80
EFE/SAA,fine,3,1500,83.75,80
EFE/SAA,fine,3,3000,87.5,80
EFE/SAA,fine,3,4000,83.75,80
EFE/SAA,fine,4,800,88.75,80
EFE/SAA,fine,4,1500,87.5,80
EFE/SAA,fine,4,3000,82.5,80
EFE/SAA,fine,4,4000,85.0,80
EFE/SAA,fine,5,800,85.0,80
EFE/SAA,fine,5,1500,73.75,80
EFE/SAA,fine,5,3000,75.0,80
EFE/SAA,fine,5,4000,72.5,80
EFE/SAA,fine,6,800,52.5,80
EFE/SAA,fine,6,1500,55.00000000000001,80
EFE/SAA,fine,6,3000,52.5,80
EFE/SAA,fine,6,4000,58.75,80
EFE/SAA,fine,7,800,73.75,80
EFE/SAA,fine,7,1500,88.75,80
EFE/SAA,fine,7,3000,87.5,80
EFE/SAA,fine,7,4000,78.75,80
EFE/SAA,fine,8,800,48.75,80
EFE/SAA,fine,8,1500,57.49999999999999,80
EFE/SAA,fine,8,3000,52.5,80
EFE/SAA,fine,8,4000,56.25,80
EFE/SAA,fine,9,800,51.24999999999999,80
EFE/SAA,fine,9,1500,63.74999999999999,80
EFE/SAA,fine,9,3000,68.75,80
EFE/SAA,fine,9,4000,61.25000000000001,80
EFE/SAA,fine,10,800,75.0,80
EFE/SAA,fine,10,1500,65.0,80
EFE/SAA,fine,10,3000,70.0,80
EFE/SAA,fine,10,4000,67.5,80
EFE/SAA,fine,11,800,62.5,80
EFE/SAA,fine,11,1500,81.25,80
EFE/SAA,fine,11,3000,67.5,80
EFE/SAA,fine,11,4000,82.5,80
EFE/SAA,fine,12,800,55.00000000000001,80
EFE/SAA,fine,12,1500,65.0,80
EFE/SAA,fine,12,3000,55.00000000000001,80
EFE/SAA,fine,12,4000,67.5,80
EFE/SAA,fine,13,800,56.25,80
EFE/SAA,fine,13,1500,51.24999999999999,80
EFE/SAA,fine,13,3000,52.5,80
EFE/SAA,fine,13,4000,57.49999999999999,80
EFE/SAA,fine,14,800,52.5,80
EFE/SAA,fine,14,1500,57.49999999999999,80
EFE/SAA,fine,14,3000,56.25,80
EFE/SAA,fine,14,4000,50.0,80
EFE/SAA,fine,15,800,58.75,80
EFE/SAA,fine,15,1500,57.49999999999999,80
EFE/SAA,fine,15,3000,61.25000000000001,80
EFE/SAA,fine,15,4000,58.75,80
EFE/SAA,fine,16,800,50.0,80
EFE/SAA,fine,16,1500,47.5,80
EFE/SAA,fine,16,3000,51.24999999999999,80
EFE/SAA,fine,16,4000,61.25000000000001,80
EFE/SAA,fine,17,800,68.75,80
EFE/SAA,fine,17,1500,72.5,80
EFE/SAA,fine,17,3000,71.25,80
EFE/SAA,fine,17,4000,70.0,80
EFE/SAA,fine,18,800,86.25,80
EFE/SAA,fine,18,1500,92.5,80
EFE/SAA,fine,18,3000,92.5,80
EFE/SAA,fine,18,4000,82.5,80
EFE/SAA,conformer_a,1,800,50.0,90
EFE/SAA,conformer_a,1,1500,64.44444444444444,90
EFE/SAA,conformer_a,1,3000,66.66666666666666,90
EFE/SAA,conformer_a,1,4000,65.55555555555556,90
EFE/SAA,conformer_a,2,800,66.25,80
EFE/SAA,conformer_a,2,1500,75.0,80
EFE/SAA,conformer_a,2,3000,67.5,80
